#FEDEM	R7.0 30 Nov 2012 10:06:52
#PARENT	N:\Software_Testing\Regression_Tests\02_enkel_pendel\test-original.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Wed Aug 28 09:23:46 2013
#
#DESCRIPTION	Triad__1__jord__Rotation_Angle_Y_vs_Time	Triad__2__pendel__Position_X_vs_Time	Triad__2__pendel__Position_Z_vs_Time
0.00000000e+000	0.00000000e+000	8.71557400e-002	-9.96194700e-001
1.00000000e-002	2.32705157e-005	8.71476367e-002	-9.96369130e-001
2.00000000e-002	1.10139962e-004	8.70976933e-002	-9.96795693e-001
3.00000000e-002	2.80018399e-004	8.69521812e-002	-9.97083657e-001
4.00000000e-002	5.34791032e-004	8.66810228e-002	-9.96908814e-001
5.00000000e-002	8.74714481e-004	8.63069603e-002	-9.96531964e-001
6.00000000e-002	1.29953398e-003	8.58745663e-002	-9.96463641e-001
7.00000000e-002	1.80840073e-003	8.53945723e-002	-9.96823370e-001
8.00000000e-002	2.40039675e-003	8.48326094e-002	-9.97204857e-001
9.00000000e-002	3.07519463e-003	8.41542245e-002	-9.97197247e-001
1.00000000e-001	3.83287024e-003	8.33679897e-002	-9.96894114e-001
1.10000000e-001	4.67295356e-003	8.25136102e-002	-9.96759936e-001
1.20000000e-001	5.59395501e-003	8.16124232e-002	-9.97041547e-001
1.30000000e-001	6.59414057e-003	8.06431888e-002	-9.97469411e-001
1.40000000e-001	7.67265788e-003	7.95715912e-002	-9.97608929e-001
1.50000000e-001	8.82949275e-003	7.83941963e-002	-9.97404209e-001
1.60000000e-001	1.00641761e-002	7.71420585e-002	-9.97233940e-001
1.70000000e-001	1.13748604e-002	7.58419777e-002	-9.97426830e-001
1.80000000e-001	1.27590543e-002	7.44855102e-002	-9.97855547e-001
1.90000000e-001	1.42151808e-002	7.30431609e-002	-9.98109613e-001
2.00000000e-001	1.57429457e-002	7.15033820e-002	-9.98013226e-001
2.10000000e-001	1.73419502e-002	6.98870313e-002	-9.97834554e-001
2.20000000e-001	1.90102616e-002	6.82214130e-002	-9.97937720e-001
2.30000000e-001	2.07448178e-002	6.65085343e-002	-9.98327775e-001
2.40000000e-001	2.25432364e-002	6.47266523e-002	-9.98656155e-001
2.50000000e-001	2.44047350e-002	6.28605707e-002	-9.98664126e-001
2.60000000e-001	2.63289355e-002	6.09215295e-002	-9.98499754e-001
2.70000000e-001	2.83140268e-002	5.89334678e-002	-9.98519946e-001
2.80000000e-001	3.03566352e-002	5.69052827e-002	-9.98840474e-001
2.90000000e-001	3.24536247e-002	5.48239105e-002	-9.99200180e-001
3.00000000e-001	3.46035598e-002	5.26745770e-002	-9.99296903e-001
3.10000000e-001	3.68059503e-002	5.04610967e-002	-9.99162736e-001
3.20000000e-001	3.90592139e-002	4.82017957e-002	-9.99112270e-001
3.30000000e-001	4.13599369e-002	4.59085957e-002	-9.99342560e-001
3.40000000e-001	4.37043964e-002	4.35762322e-002	-9.99692424e-001
3.50000000e-001	4.60904263e-002	4.11933006e-002	-9.99853900e-001
3.60000000e-001	4.85172585e-002	3.87592388e-002	-9.99758365e-001
3.70000000e-001	5.09835439e-002	3.62862458e-002	-9.99652890e-001
3.80000000e-001	5.34860591e-002	3.37859160e-002	-9.99782812e-001
3.90000000e-001	5.60207359e-002	3.12586258e-002	-1.00008734e+000
4.00000000e-001	5.85847080e-002	2.86977938e-002	-1.00028494e+000
4.10000000e-001	6.11767821e-002	2.61015835e-002	-1.00022935e+000
4.20000000e-001	6.37957644e-002	2.34770202e-002	-1.00008580e+000
4.30000000e-001	6.64387743e-002	2.08330987e-002	-1.00011527e+000
4.40000000e-001	6.91016676e-002	1.81731032e-002	-1.00034750e+000
4.50000000e-001	7.17810088e-002	1.54952342e-002	-1.00055179e+000
4.60000000e-001	7.44750921e-002	1.27988647e-002	-1.00053154e+000
4.70000000e-001	7.71827549e-002	1.00877421e-002	-1.00036648e+000
4.80000000e-001	7.99015232e-002	7.36730983e-003	-1.00030417e+000
4.90000000e-001	8.26274234e-002	4.64114494e-003	-1.00044738e+000
5.00000000e-001	8.53566582e-002	1.91101000e-003	-1.00063159e+000
5.10000000e-001	8.80870049e-002	-8.21068842e-004	-1.00063796e+000
5.20000000e-001	9.08172039e-002	-3.55241487e-003	-1.00046630e+000
5.30000000e-001	9.35451702e-002	-6.28085105e-003	-1.00032778e+000
5.40000000e-001	9.62672911e-002	-9.00445912e-003	-1.00037603e+000
5.50000000e-001	9.89796507e-002	-1.17198045e-002	-1.00051886e+000
5.60000000e-001	1.01679591e-001	-1.44219281e-002	-1.00054104e+000
5.70000000e-001	1.04365661e-001	-1.71072869e-002	-1.00037533e+000
5.80000000e-001	1.07036091e-001	-1.97757840e-002	-1.00018090e+000
5.90000000e-001	1.09687743e-001	-2.24281461e-002	-1.00013847e+000
6.00000000e-001	1.12316821e-001	-2.50612641e-002	-1.00022595e+000
6.10000000e-001	1.14920386e-001	-2.76679769e-002	-1.00025304e+000
6.20000000e-001	1.17496758e-001	-3.02426288e-002	-1.00010313e+000
6.30000000e-001	1.20044383e-001	-3.27855871e-002	-9.99875580e-001
6.40000000e-001	1.22560637e-001	-3.53002059e-002	-9.99755479e-001
6.50000000e-001	1.25042048e-001	-3.77853201e-002	-9.99781797e-001
6.60000000e-001	1.27485585e-001	-4.02329599e-002	-9.99804557e-001
6.70000000e-001	1.29889371e-001	-4.26349922e-002	-9.99677620e-001
6.80000000e-001	1.32251982e-001	-4.49906869e-002	-9.99440067e-001
6.90000000e-001	1.34571283e-001	-4.73051965e-002	-9.99261857e-001
7.00000000e-001	1.36844263e-001	-4.95802196e-002	-9.99229240e-001
7.10000000e-001	1.39068007e-001	-5.18085954e-002	-9.99241317e-001
7.20000000e-001	1.41240531e-001	-5.39801928e-002	-9.99142059e-001
7.30000000e-001	1.43360483e-001	-5.60920648e-002	-9.98916061e-001
7.40000000e-001	1.45426157e-001	-5.81498619e-002	-9.98703315e-001
7.50000000e-001	1.47435079e-001	-6.01582578e-002	-9.98620962e-001
7.60000000e-001	1.49384627e-001	-6.21123255e-002	-9.98619532e-001
7.70000000e-001	1.51272845e-001	-6.40010364e-002	-9.98550577e-001
7.80000000e-001	1.53098445e-001	-6.58187749e-002	-9.98354586e-001
7.90000000e-001	1.54860079e-001	-6.75703064e-002	-9.98132205e-001
8.00000000e-001	1.56555820e-001	-6.92626705e-002	-9.98014578e-001
8.10000000e-001	1.58183479e-001	-7.08940994e-002	-9.98000387e-001
8.20000000e-001	1.59741274e-001	-7.24540582e-002	-9.97962637e-001
8.30000000e-001	1.61228023e-001	-7.39345163e-002	-9.97810886e-001
8.40000000e-001	1.62642672e-001	-7.53382364e-002	-9.97602568e-001
8.50000000e-001	1.63983815e-001	-7.66735296e-002	-9.97467246e-001
8.60000000e-001	1.65249774e-001	-7.79420600e-002	-9.97444113e-001
8.70000000e-001	1.66439082e-001	-7.91351236e-002	-9.97437054e-001
8.80000000e-001	1.67550736e-001	-8.02431080e-002	-9.97338879e-001
8.90000000e-001	1.68583950e-001	-8.12661545e-002	-9.97164952e-001
9.00000000e-001	1.69537779e-001	-8.22125723e-002	-9.97030346e-001
9.10000000e-001	1.70411086e-001	-8.30870936e-002	-9.97004236e-001
9.20000000e-001	1.71202828e-001	-8.38838428e-002	-9.97026160e-001
9.30000000e-001	1.71912273e-001	-8.45927992e-002	-9.96985750e-001
9.40000000e-001	1.72538904e-001	-8.52114532e-002	-9.96861516e-001
9.50000000e-001	1.73082185e-001	-8.57469606e-002	-9.96744686e-001
9.60000000e-001	1.73541498e-001	-8.62062707e-002	-9.96722549e-001
9.70000000e-001	1.73916291e-001	-8.65868218e-002	-9.96770668e-001
9.80000000e-001	1.74206196e-001	-8.68794196e-002	-9.96787198e-001
9.90000000e-001	1.74410996e-001	-8.70794098e-002	-9.96721892e-001
1.00000000e+000	1.74530516e-001	-8.71919954e-002	-9.96636700e-001
1.01000000e+000	1.74564616e-001	-8.72252378e-002	-9.96625232e-001
1.02000000e+000	1.74513253e-001	-8.71798231e-002	-9.96695739e-001
1.03000000e+000	1.74376494e-001	-8.70484224e-002	-9.96763839e-001
1.04000000e+000	1.74154468e-001	-8.68251171e-002	-9.96760230e-001
1.05000000e+000	1.73847343e-001	-8.65128317e-002	-9.96715983e-001
1.06000000e+000	1.73455396e-001	-8.61196325e-002	-9.96720496e-001
1.07000000e+000	1.72979073e-001	-8.56489161e-002	-9.96808595e-001
1.08000000e+000	1.72418916e-001	-8.50958835e-002	-9.96919095e-001
1.09000000e+000	1.71775448e-001	-8.44543861e-002	-9.96973706e-001
1.10000000e+000	1.71049178e-001	-8.37252204e-002	-9.96974394e-001
1.11000000e+000	1.70240747e-001	-8.29155638e-002	-9.96997931e-001
1.12000000e+000	1.69351038e-001	-8.20306814e-002	-9.97097903e-001
1.13000000e+000	1.68381071e-001	-8.10685131e-002	-9.97238784e-001
1.14000000e+000	1.67331801e-001	-8.00236486e-002	-9.97342654e-001
1.15000000e+000	1.66204086e-001	-7.88952854e-002	-9.97386816e-001
1.16000000e+000	1.64998893e-001	-7.76891686e-002	-9.97429624e-001
1.17000000e+000	1.63717475e-001	-7.64114868e-002	-9.97534963e-001
1.18000000e+000	1.62361294e-001	-7.50626998e-002	-9.97692443e-001
1.19000000e+000	1.60931749e-001	-7.36388581e-002	-9.97832338e-001
1.20000000e+000	1.59430068e-001	-7.21383056e-002	-9.97913517e-001
1.21000000e+000	1.57857510e-001	-7.05652066e-002	-9.97972918e-001
1.22000000e+000	1.56215636e-001	-6.89258161e-002	-9.98076577e-001
1.23000000e+000	1.54506285e-001	-6.72225711e-002	-9.98236262e-001
1.24000000e+000	1.52731284e-001	-6.54533607e-002	-9.98396191e-001
1.25000000e+000	1.50892235e-001	-6.36164526e-002	-9.98503899e-001
1.26000000e+000	1.48990679e-001	-6.17146307e-002	-9.98574568e-001
1.27000000e+000	1.47028419e-001	-5.97535887e-002	-9.98669325e-001
1.28000000e+000	1.45007597e-001	-5.77370294e-002	-9.98817349e-001
1.29000000e+000	1.42930415e-001	-5.56646942e-002	-9.98980230e-001
1.30000000e+000	1.40798844e-001	-5.35354230e-002	-9.99101297e-001
1.31000000e+000	1.38614695e-001	-5.13510583e-002	-9.99175897e-001
1.32000000e+000	1.36379964e-001	-4.91164043e-002	-9.99254819e-001
1.33000000e+000	1.34097012e-001	-4.68357095e-002	-9.99378906e-001
1.34000000e+000	1.31768344e-001	-4.45102764e-002	-9.99528242e-001
1.35000000e+000	1.29396265e-001	-4.21399255e-002	-9.99648378e-001
1.36000000e+000	1.26982845e-001	-3.97260936e-002	-9.99718465e-001
1.37000000e+000	1.24530236e-001	-3.72726619e-002	-9.99775445e-001
1.38000000e+000	1.22040935e-001	-3.47838308e-002	-9.99865814e-001
1.39000000e+000	1.19517662e-001	-3.22619764e-002	-9.99987227e-001
1.40000000e+000	1.16963000e-001	-2.97080247e-002	-1.00009264e+000
1.41000000e+000	1.14379255e-001	-2.71235007e-002	-1.00014971e+000
1.42000000e+000	1.11768702e-001	-2.45115587e-002	-1.00018002e+000
1.43000000e+000	1.09133907e-001	-2.18759661e-002	-1.00023008e+000
1.44000000e+000	1.06477709e-001	-1.92196190e-002	-1.00031257e+000
1.45000000e+000	1.03802891e-001	-1.65444123e-002	-1.00039144e+000
1.46000000e+000	1.01111953e-001	-1.38523044e-002	-1.00042804e+000
1.47000000e+000	9.84072675e-002	-1.11460462e-002	-1.00042881e+000
1.48000000e+000	9.56914115e-002	-8.42882126e-003	-1.00043561e+000
