#FEDEM	R7.1.2 26 mai 2015 19:44:02
#PARENT	d:\Src\extra.git\SystemTests\12_SLA_tutorial\test.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Sat May 30 07:39:50 2015
#
#DESCRIPTION	Force__1__veipådrag__Force_value_vs_Time	Axial_spring__1___Deflection_vs_Time	Axial_spring__1___Force_value_vs_Time	Axial_damper__1___Force_value_vs_Time	Axial_damper__1___Energy_loss_vs_Time	Link__1__lca__Center_of_Gravity_Triad__Angular_velocity__Lengt	Link__1__lca__Center_of_Gravity_Triad__Rotation_Angle_X_vs_Tim	Link__1__lca__Center_of_Gravity_Triad__Angular_acceleration__L	Ball_joint__4___Rx__Angle_vs_Time	Ball_joint__1___Rx__Angular_velocity_vs_Time	Free_joint__1___Tz__Length_vs_Time	Link__2__knuckle__Center_of_Gravity_Triad__Acceleration__Lengt	Link__2__knuckle__Center_of_Gravity_Triad__Velocity__Length_vs	Link__2__knuckle__Center_of_Gravity_Triad__Angular_velocity__L	Link__2__knuckle__Center_of_Gravity_Triad__Angular_acceleratio	Link__3__uca__Structural_energy__Strain_energy_vs_Time	Link__3__uca__Structural_energy__Kinetic_energy_vs_Time	Link__3__uca__Structural_energy__Energy_loss_vs_Time	Link__3__uca__Center_of_Gravity_Triad__Angular_velocity__Lengt	Triad__14___Local_coordinates__Angular_velocity__Length_vs_Tim
5.00000000e-002	3.90356738e+003	9.36694723e-003	7.02520996e+003	-8.53941574e+001	2.46919785e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.66242570e-001	-2.37262502e-001	-1.72698088e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.44832207e-002	5.31402940e-004	0.00000000e+000	0.00000000e+000	6.90974605e-001
5.50000000e-002	3.82760815e+003	9.16370004e-003	6.87277539e+003	-1.58298248e+002	2.47167416e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62580907e-001	-5.43156505e-001	-1.68923456e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.69777980e-002	5.05196629e-004	0.00000000e+000	0.00000000e+000	6.94580959e-001
6.00000000e-002	3.82196631e+003	8.99865292e-003	6.74898975e+003	-4.14801216e+001	2.47332287e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.59744337e-001	-1.71155799e-002	-1.66086480e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.41179056e-002	1.69736086e-004	0.00000000e+000	0.00000000e+000	4.44513333e-001
6.50000000e-002	3.85144702e+003	8.97361338e-003	6.73020996e+003	1.30964279e+001	2.47335835e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.59595773e-001	-1.00505382e-001	-1.65801011e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.62218490e-002	1.06706000e-004	0.00000000e+000	0.00000000e+000	3.77759350e-001
7.00000000e-002	3.86796826e+003	9.04223043e-003	6.78167236e+003	6.81307144e+001	2.47363701e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.60971850e-001	3.42822641e-001	-1.67201161e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.56267991e-002	5.55837723e-005	0.00000000e+000	0.00000000e+000	2.58870103e-001
7.50000000e-002	3.88568823e+003	9.11292620e-003	6.83469482e+003	1.83199615e+001	2.47394276e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62113473e-001	-7.50474855e-002	-1.68360900e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.62684580e-002	5.02495750e-005	0.00000000e+000	0.00000000e+000	2.56009035e-001
8.00000000e-002	3.88917749e+003	9.14078951e-003	6.85559229e+003	1.36625547e+001	2.47398720e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62617713e-001	1.55444890e-001	-1.68889780e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.62341462e-002	1.35020969e-006	0.00000000e+000	0.00000000e+000	8.50734000e-002
8.50000000e-002	3.89848901e+003	9.15354211e-003	6.86515625e+003	2.66173220e+000	2.47399769e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62789330e-001	-8.68032649e-002	-1.69076268e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.63243057e-002	7.08683501e-006	0.00000000e+000	0.00000000e+000	9.10417020e-002
9.00000000e-002	3.91198315e+003	9.16974619e-003	6.87730957e+003	1.58999100e+001	2.47401276e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63159683e-001	1.19593471e-001	-1.69425420e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.65158769e-002	4.45807564e-006	0.00000000e+000	0.00000000e+000	7.34340985e-002
9.50000000e-002	3.91833301e+003	9.19700041e-003	6.89775000e+003	1.74914551e+001	2.47405815e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63634047e-001	-2.24428740e-003	-1.69924852e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.67136749e-002	1.53383244e-005	0.00000000e+000	0.00000000e+000	1.08968568e-001
1.00000000e-001	3.92892334e+003	9.22099315e-003	6.91574463e+003	1.09104958e+001	2.47409229e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64077342e-001	7.14270696e-002	-1.70351453e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.66812965e-002	3.37734332e-006	0.00000000e+000	0.00000000e+000	6.50056045e-002
1.05000000e-001	3.94155078e+003	9.24369134e-003	6.93276807e+003	1.64853115e+001	2.47412338e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64487451e-001	2.08170339e-002	-1.70790423e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.71090325e-002	1.16831689e-005	0.00000000e+000	0.00000000e+000	9.25490790e-002
1.10000000e-001	3.93851660e+003	9.26288962e-003	6.94716699e+003	6.57662964e+000	2.47414551e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64827421e-001	4.00823839e-002	-1.71112344e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.68323850e-002	8.22578329e-007	0.00000000e+000	0.00000000e+000	4.05299991e-002
1.15000000e-001	3.92067358e+003	9.25559364e-003	6.94169531e+003	-1.52482615e+001	2.47414875e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64605409e-001	-5.61072379e-002	-1.70926712e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.68274359e-002	1.10372703e-005	0.00000000e+000	0.00000000e+000	1.14657098e-001
1.20000000e-001	3.89398145e+003	9.21198353e-003	6.90898730e+003	-3.71390533e+001	2.47426281e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63746402e-001	-1.00382753e-001	-1.70060713e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.62426231e-002	4.90041530e-005	0.00000000e+000	0.00000000e+000	2.10115587e-001
1.25000000e-001	3.88977002e+003	9.15952772e-003	6.86964600e+003	-2.60457554e+001	2.47442856e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62814081e-001	-8.53588581e-002	-1.69125237e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.62462441e-002	1.91451800e-005	0.00000000e+000	0.00000000e+000	1.46948933e-001
1.30000000e-001	3.91394092e+003	9.15121939e-003	6.86341504e+003	1.59770708e+001	2.47443275e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62805736e-001	4.71281111e-002	-1.69079825e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.65071355e-002	1.58510047e-005	0.00000000e+000	0.00000000e+000	1.33797347e-001
1.35000000e-001	3.93728857e+003	9.20022931e-003	6.90017236e+003	4.30258331e+001	2.47457733e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63792953e-001	1.25804752e-001	-1.70052703e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.68983506e-002	6.15880635e-005	0.00000000e+000	0.00000000e+000	2.38108929e-001
1.40000000e-001	3.94954028e+003	9.26178321e-003	6.94633740e+003	3.10368385e+001	2.47480526e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64877251e-001	9.40946266e-002	-1.71157010e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.71349847e-002	2.91450106e-005	0.00000000e+000	0.00000000e+000	1.73336233e-001
1.45000000e-001	3.93590161e+003	9.28427000e-003	6.96320264e+003	-3.99336576e+000	2.47483578e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.65176392e-001	-8.30688886e-003	-1.71481725e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.69305985e-002	2.40116879e-006	0.00000000e+000	0.00000000e+000	5.57615803e-002
1.50000000e-001	3.93271582e+003	9.26491339e-003	6.94868555e+003	-1.94372139e+001	2.47485847e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64764494e-001	-5.98387681e-002	-1.71087012e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.68655978e-002	1.12897915e-005	0.00000000e+000	0.00000000e+000	9.96994125e-002
1.55000000e-001	3.94369629e+003	9.25032794e-003	6.93774609e+003	1.76471066e+000	2.47487125e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64571986e-001	4.23567556e-003	-1.70874260e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.69811545e-002	7.60438354e-007	0.00000000e+000	0.00000000e+000	2.52504630e-002
1.60000000e-001	3.96366284e+003	9.27438308e-003	6.95578760e+003	2.71797047e+001	2.47490616e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.65094435e-001	7.82405883e-002	-1.71382912e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.72889845e-002	2.81998855e-005	0.00000000e+000	0.00000000e+000	1.67104980e-001
1.65000000e-001	3.98617261e+003	9.32638068e-003	6.99478564e+003	3.53096390e+001	2.47506866e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.66074082e-001	1.05334416e-001	-1.72363091e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.76409294e-002	4.25542639e-005	0.00000000e+000	0.00000000e+000	1.98249469e-001
1.70000000e-001	3.99273193e+003	9.37432144e-003	7.03074121e+003	2.23333626e+001	2.47520676e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.66909799e-001	6.75456375e-002	-1.73214860e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.77675968e-002	1.36480467e-005	0.00000000e+000	0.00000000e+000	1.15861044e-001
1.75000000e-001	3.98407764e+003	9.38925333e-003	7.04193994e+003	-4.37777281e+000	2.47522011e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.67093888e-001	-1.08682243e-002	-1.73421521e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.76589878e-002	1.65742972e-006	0.00000000e+000	0.00000000e+000	4.17029094e-002
1.80000000e-001	3.96831519e+003	9.36652999e-003	7.02489795e+003	-2.29822159e+001	2.47525120e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.66616410e-001	-6.75826892e-002	-1.72955394e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.74086408e-002	1.93151882e-005	0.00000000e+000	0.00000000e+000	1.34314824e-001
1.85000000e-001	3.95282715e+003	9.32586100e-003	6.99439551e+003	-2.58900280e+001	2.47535057e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.65861860e-001	-7.67866299e-002	-1.72197372e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.71715987e-002	2.24187606e-005	0.00000000e+000	0.00000000e+000	1.46668719e-001
1.90000000e-001	3.93897900e+003	9.28669143e-003	6.96501855e+003	-2.11313000e+001	2.47544270e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.65161148e-001	-6.29289225e-002	-1.71485748e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.69596595e-002	1.43834404e-005	0.00000000e+000	0.00000000e+000	1.16272485e-001
1.95000000e-001	3.92363550e+003	9.25291236e-003	6.93968408e+003	-1.93667088e+001	2.47551117e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64549321e-001	-5.68907075e-002	-1.70865748e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.67389137e-002	1.31730731e-005	0.00000000e+000	0.00000000e+000	1.12103191e-001
2.00000000e-001	3.91093579e+003	9.22051352e-003	6.91538477e+003	-1.95208225e+001	2.47557411e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63955450e-001	-5.81106357e-002	-1.70266349e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.65474841e-002	1.27410767e-005	0.00000000e+000	0.00000000e+000	1.09862896e-001
2.05000000e-001	3.88445288e+003	9.18109529e-003	6.88582129e+003	-2.77080727e+001	2.47566719e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.63209543e-001	-8.01375583e-002	-1.69516653e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.61866320e-002	2.93180528e-005	0.00000000e+000	0.00000000e+000	1.66808213e-001
2.10000000e-001	3.85868530e+003	9.12589580e-003	6.84442236e+003	-3.85567894e+001	2.47585011e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62162215e-001	-1.14189737e-001	-1.68468188e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.57959832e-002	5.20679750e-005	0.00000000e+000	0.00000000e+000	2.22594785e-001
2.15000000e-001	3.85890210e+003	9.07656737e-003	6.80742578e+003	-2.08580971e+001	2.47599659e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.61317870e-001	-6.45677596e-002	-1.67604815e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.57457793e-002	9.94649508e-006	0.00000000e+000	0.00000000e+000	9.65991908e-002
2.20000000e-001	3.88487207e+003	9.07767937e-003	6.80825928e+003	2.21281567e+001	2.47599659e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.61481470e-001	6.22622781e-002	-1.67736821e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.60980707e-002	2.35844436e-005	0.00000000e+000	0.00000000e+000	1.49811068e-001
2.25000000e-001	3.92755078e+003	9.14413296e-003	6.85809961e+003	5.77211266e+001	2.47626190e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.62813708e-001	1.69005007e-001	-1.69054288e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.67221928e-002	1.22813391e-004	0.00000000e+000	0.00000000e+000	3.41827644e-001
2.30000000e-001	3.97722241e+003	9.25264787e-003	6.93948584e+003	7.26002731e+001	2.47696915e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.64847657e-001	2.14382946e-001	-1.71096548e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.74764691e-002	1.82029238e-004	0.00000000e+000	0.00000000e+000	4.15417490e-001
2.35000000e-001	4.00228906e+003	9.35945380e-003	7.01958984e+003	5.57617416e+001	2.47765465e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.66748643e-001	1.67993709e-001	-1.73024964e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.79104523e-002	9.35470016e-005	0.00000000e+000	0.00000000e+000	2.97806068e-001
2.40000000e-001	4.00794556e+003	9.42104775e-003	7.06578564e+003	1.81927872e+001	2.47788239e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.67750463e-001	5.61357066e-002	-1.74065847e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.80057155e-002	7.34816058e-006	0.00000000e+000	0.00000000e+000	8.27850662e-002
2.45000000e-001	4.01397021e+003	9.43631586e-003	7.07723682e+003	-6.04243502e-002	2.47789612e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.67968735e-001	-6.22153166e-004	-1.74304042e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.80764606e-002	1.27883915e-009	0.00000000e+000	0.00000000e+000	1.76229735e-003
2.50000000e-001	4.02503711e+003	9.44333151e-003	7.08249854e+003	8.38281918e+000	2.47789917e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.68125793e-001	2.38488615e-002	-1.74456779e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.82259230e-002	3.26670647e-006	0.00000000e+000	0.00000000e+000	5.56264691e-002
2.55000000e-001	4.04633325e+003	9.47120413e-003	7.10340332e+003	2.50605946e+001	2.47794571e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.68690801e-001	7.27764294e-002	-1.75014175e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.85408348e-002	2.43348313e-005	0.00000000e+000	0.00000000e+000	1.52271345e-001
2.60000000e-001	4.08081274e+003	9.52793658e-003	7.14595264e+003	4.30111923e+001	2.47813873e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.69789732e-001	1.26031116e-001	-1.76108647e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.90621053e-002	6.83555481e-005	0.00000000e+000	0.00000000e+000	2.54720967e-001
2.65000000e-001	4.09980469e+003	9.59834177e-003	7.19875635e+003	4.16410484e+001	2.47843685e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.71078384e-001	1.25131041e-001	-1.77404545e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.94073690e-002	5.42310481e-005	0.00000000e+000	0.00000000e+000	2.26854231e-001
2.70000000e-001	4.10400879e+003	9.64656938e-003	7.23492725e+003	1.63205509e+001	2.47857647e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.71877846e-001	5.02373949e-002	-1.78229194e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.94849277e-002	6.18942522e-006	0.00000000e+000	0.00000000e+000	7.60722074e-002
2.75000000e-001	4.10634229e+003	9.65933315e-003	7.24450000e+003	-1.12906444e+000	2.47858620e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.72053635e-001	-3.30832740e-003	-1.78422462e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.95142140e-002	6.79725645e-008	0.00000000e+000	0.00000000e+000	7.92368292e-003
2.80000000e-001	4.12005322e+003	9.66481771e-003	7.24861279e+003	7.57511377e+000	2.47858810e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.72182426e-001	2.08454318e-002	-1.78547744e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	2.96922829e-002	3.07263576e-006	0.00000000e+000	0.00000000e+000	5.39981841e-002
2.85000000e-001	4.14128418e+003	9.69340559e-003	7.27005420e+003	2.67335739e+001	2.47863712e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.72770798e-001	7.80185983e-002	-1.79125033e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.00295278e-002	2.75856910e-005	0.00000000e+000	0.00000000e+000	1.62195627e-001
2.90000000e-001	4.16707324e+003	9.74697061e-003	7.31022803e+003	3.76120682e+001	2.47880936e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.73789918e-001	1.11189432e-001	-1.80141628e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.04394476e-002	4.93764783e-005	0.00000000e+000	0.00000000e+000	2.16272008e-001
2.95000000e-001	4.17999658e+003	9.80291143e-003	7.35218359e+003	2.96288185e+001	2.47899742e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.74791798e-001	8.92921090e-002	-1.81153789e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.06849610e-002	2.66637035e-005	0.00000000e+000	0.00000000e+000	1.59116324e-001
3.00000000e-001	4.19418457e+003	9.84215271e-003	7.38161426e+003	1.74208336e+001	2.47908974e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.75470278e-001	5.16741723e-002	-1.81847773e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.08908597e-002	9.76488263e-006	0.00000000e+000	0.00000000e+000	9.58690360e-002
3.05000000e-001	4.19487793e+003	9.86309350e-003	7.39732031e+003	7.71392870e+000	2.47911606e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.75825164e-001	2.40114834e-002	-1.82210859e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.09390761e-002	1.51515610e-006	0.00000000e+000	0.00000000e+000	3.82542346e-002
3.10000000e-001	4.19268896e+003	9.86730028e-003	7.40047559e+003	-2.66336465e+000	2.47911720e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.75866678e-001	-7.43146287e-003	-1.82261337e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.08831930e-002	4.39166797e-007	0.00000000e+000	0.00000000e+000	2.10010332e-002
3.15000000e-001	4.19525391e+003	9.86337010e-003	7.39752783e+003	-2.14530110e+000	2.47911816e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.75795868e-001	-7.30810594e-003	-1.82191543e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.09241228e-002	4.24701838e-008	0.00000000e+000	0.00000000e+000	5.82525461e-003
3.20000000e-001	4.19942188e+003	9.86581203e-003	7.39935938e+003	5.08134937e+000	2.47911854e+001	0.00000000e+000	0.00000000e+000	0.00000000e+000	1.75865605e-001	1.51047464e-002	-1.82255227e-002	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	3.09824273e-002	1.00749423e-006	0.00000000e+000	0.00000000e+000	3.05756369e-002
