6.298147525267962919e+03,2.097936108948307719e+03,2.716806530938737415e-03
6.450306462964509592e+03,2.148620795341318171e+03,2.782442704822531924e-03
6.604133243311898696e+03,2.199861044992630468e+03,2.848798328087938803e-03
6.759617175868282175e+03,2.251653296816094098e+03,2.915868789184652803e-03
6.916747189354564398e+03,2.303993862864842413e+03,2.983649312280452909e-03
7.075511823199133687e+03,2.356878925516360141e+03,3.052134953613980933e-03
7.235899219030729000e+03,2.410304534637774850e+03,3.121320597824976933e-03
7.397897112121440841e+03,2.464266604735259534e+03,3.191200954263127658e-03
7.561492822783261545e+03,2.518760912088609075e+03,3.261770553276824303e-03
7.726673247721027110e+03,2.573783091871215674e+03,3.333023742483095467e-03
7.893424851344560011e+03,2.629328635254633809e+03,3.404954683020005538e-03
8.061733657043496351e+03,2.685392886504650960e+03,3.477557345782976515e-03
8.231585238428338926e+03,2.741971040061295298e+03,3.550825507646365557e-03
8.402964710540305532e+03,2.799058137612147675e+03,3.624752747671807895e-03
8.575856721034188013e+03,2.856649065155697826e+03,3.699332443304812618e-03
8.750245441337534430e+03,2.914738550054654752e+03,3.774557766561163069e-03
8.926114557790024264e+03,2.973321158086034302e+03,3.850421680204719511e-03
9.103447262766392669e+03,3.032391290484022193e+03,3.926916933918303716e-03
9.282226245787605876e+03,3.091943180978456894e+03,4.004036060469263157e-03
9.462433684623400040e+03,3.151970892832897334e+03,4.081771371871584404e-03
9.644051236391293060e+03,3.212468315875895314e+03,4.160114955546242305e-03
9.827060028655418137e+03,3.273429163540734862e+03,4.239058670481686206e-03
1.001144065053045961e+04,3.334846969898892439e+03,4.318594143396336724e-03
1.019717314379409618e+04,3.396715086700945903e+03,4.398712764905022068e-03
1.038423699401420345e+04,3.459026680420400226e+03,4.479405685691376614e-03
1.057261112169334228e+04,3.521774729304666380e+03,4.560663812688215725e-03
1.076227387343788178e+04,3.584952020433688631e+03,4.642477805268037903e-03
1.095320301315449797e+04,3.648551146786579466e+03,4.724838071445782751e-03
1.114537571328107697e+04,3.712564504321303957e+03,4.807734764095986275e-03
1.133876854605544941e+04,3.776984289066194378e+03,4.891157777186754332e-03
1.153335747482902480e+04,3.841802494227009902e+03,4.975096742032722626e-03
1.172911784542986425e+04,3.907010907309338108e+03,5.059541023569447474e-03
1.192602437758072119e+04,3.972601107260077697e+03,5.144479716651668109e-03
1.212405115637866038e+04,4.038564461631151062e+03,5.229901642377899479e-03
1.232317162384112089e+04,4.104892123760938375e+03,5.315795344443899513e-03
1.252335857052538086e+04,4.171575029983964669e+03,5.402149085527662396e-03
1.272458412722685534e+04,4.238603896866935429e+03,5.488950843708532111e-03
1.292681975676320690e+04,4.305969218468806503e+03,5.576188308923196203e-03
1.313003624584993850e+04,4.373661263640211473e+03,5.663848879461342266e-03
1.333420369707479767e+04,4.441670073343365402e+03,5.751919658503783055e-03
1.353929152097740371e+04,4.509985458019643374e+03,5.840387450705973246e-03
1.374526842824033156e+04,4.578596994986119171e+03,5.929238758829884215e-03
1.395210242200048560e+04,4.647494025874449108e+03,6.018459780427184991e-03
1.415976079028472668e+04,4.716665654111938238e+03,6.108036404576875321e-03
1.436821009858107755e+04,4.786100742446518780e+03,6.197954208680503743e-03
1.457741618254894638e+04,4.855787910521228696e+03,6.288198455318098380e-03
1.478734414087888399e+04,4.925715532491052727e+03,6.378754089168083875e-03
1.499795832830762629e+04,4.995871734701723653e+03,6.469605733994603612e-03
1.520922234879777534e+04,5.066244393414163824e+03,6.560737689705441709e-03
1.542109904888817437e+04,5.136821132591878268e+03,6.652133929484090567e-03
1.563355051122551777e+04,5.207589321745587768e+03,6.743778096999434278e-03
1.584653804828296052e+04,5.278536073841691177e+03,6.835653503696588473e-03
1.606002219627567865e+04,5.349648243274842571e+03,6.927743126172493555e-03
1.627396270928180456e+04,5.420912423910802318e+03,7.020029603639926785e-03
1.648831855357594031e+04,5.492314947199295602e+03,7.112495235483677625e-03
1.670304790218626295e+04,5.563841880359308561e+03,7.205121978912662831e-03
1.691810812968150276e+04,5.635479024646493599e+03,7.297891446711744778e-03
1.713345580720015278e+04,5.707211913693593488e+03,7.390784905097290587e-03
1.734904669772653506e+04,5.779025811938655352e+03,7.483783271680245069e-03
1.756483575162824127e+04,5.850905713140457010e+03,7.576867113540905994e-03
1.778077710245960770e+04,5.922836338979159336e+03,7.670016645419214588e-03
1.799682406304400502e+04,5.994802137752648378e+03,7.763211728024990016e-03
1.821292912184290617e+04,6.066787283165364897e+03,7.856431866471906902e-03
1.842904393962232280e+04,6.138775673219245618e+03,7.949656208839774724e-03
1.864511934642583219e+04,6.210750929208373236e+03,8.042863544869088138e-03
1.886110533886471239e+04,6.282696394810984202e+03,8.136032304792331638e-03
1.907695107773477866e+04,6.354595135302314702e+03,8.229140558306357114e-03
1.929260488597127551e+04,6.426429936868431469e+03,8.322166013690217995e-03
1.950801424695012975e+04,6.498183306042568802e+03,8.415086017072867866e-03
1.972312580314800653e+04,6.569837469260291982e+03,8.507877551855360515e-03
1.993788535517036871e+04,6.641374372533488895e+03,8.600517238291855229e-03
2.015223786115888288e+04,6.712775681255817290e+03,8.692981333234242949e-03
2.036612743658861291e+04,6.784022780134377172e+03,8.785245730044823759e-03
2.057949735446475097e+04,6.855096773254811524e+03,8.877285958681729872e-03
2.079229004593226273e+04,6.925978484285474224e+03,8.969077185961821241e-03
2.100444710130662133e+04,6.996648456819551029e+03,9.060594216005758358e-03
2.121590927153813391e+04,7.067086954866794258e+03,9.151811490869909971e-03
2.142661647012116737e+04,7.137273963486616594e+03,9.242703091369949484e-03
2.163650777545755045e+04,7.207189189574373813e+03,9.333242738100926139e-03
2.184552143368815450e+04,7.276812062808570772e+03,9.423403792658642183e-03
2.205359486200130777e+04,7.346121736751625576e+03,9.513159259067071813e-03
2.226066465243024140e+04,7.415097090112661135e+03,9.602481785416840457e-03
2.246666657615208169e+04,7.483716728184367639e+03,9.691343665719540090e-03
2.267153558829705435e+04,7.551958984438962943e+03,9.779716841982767292e-03
2.287520583328214707e+04,7.619801922311986345e+03,9.867572906510803724e-03
2.307761065067847449e+04,7.687223337153720422e+03,9.954883104435886462e-03
2.327868258162478014e+04,7.754200758360770124e+03,1.004161833648481786e-02
2.347835337579785846e+04,7.820711451709346875e+03,1.012774916198608093e-02
2.367655399895220035e+04,7.886732421856382643e+03,1.021324580212207116e-02
2.387321464103860853e+04,7.952240415047160241e+03,1.029807814343154833e-02
2.406826472491583991e+04,8.017211922020821476e+03,1.038221574156717938e-02
2.426163291566208864e+04,8.081623181108575409e+03,1.046562782531285964e-02
2.445324713050303762e+04,8.145450181540602898e+03,1.054828330086593317e-02
2.464303454936351045e+04,8.208668666961990311e+03,1.063015075638890430e-02
2.483092162605548583e+04,8.271254139159887927e+03,1.071119846683572102e-02
2.501683410011349770e+04,8.333181862005159928e+03,1.079139439905699507e-02
2.520069700928844031e+04,8.394426865614652343e+03,1.087070621718936453e-02
2.538243470271005572e+04,8.454963950735143953e+03,1.094910128833338596e-02
2.556197085473018888e+04,8.514767693353962386e+03,1.102654668852476316e-02
2.573922847945551621e+04,8.573812449540035232e+03,1.110300920900335331e-02
2.591412994598280056e+04,8.632072360520001894e+03,1.117845536278482162e-02
2.608659699434510185e+04,8.689521357989666285e+03,1.125285139153912525e-02
2.625655075217968624e+04,8.746133169661768989e+03,1.132616327278041478e-02
2.642391175212864982e+04,8.801881325066962745e+03,1.139835672737270385e-02
2.658859994998161710e+04,8.856739161595158293e+03,1.146939722735567345e-02
2.675053474356935476e+04,8.910679830789795233e+03,1.153925000409465260e-02
2.690963499241987665e+04,8.963676304892765984e+03,1.160788005675908625e-02
2.706581903818471619e+04,9.015701383647481634e+03,1.167525216113344914e-02
2.721900472584553063e+04,9.066727701366226029e+03,1.174133087876456406e-02
2.736910942570891348e+04,9.116727734256161057e+03,1.180608056644916887e-02
2.751605005619972144e+04,9.165673808004041348e+03,1.186946538606552942e-02
2.765974310745978801e+04,9.213538105647843622e+03,1.193144931475258012e-02
2.780010466575988175e+04,9.260292675696826336e+03,1.199199615544029041e-02
2.793705043873596878e+04,9.305909440546978658e+03,1.205106954773452546e-02
2.807049578145190026e+04,9.350360205153219795e+03,1.210863297915954449e-02
2.820035572330080686e+04,9.393616665997215023e+03,1.216464979676153135e-02
2.832654499574992951e+04,9.435650420323147046e+03,1.221908321907582730e-02
2.844897806093389590e+04,9.476432975664334663e+03,1.227189634846087389e-02
2.856756914110568323e+04,9.515935759650807086e+03,1.232305218380133106e-02
2.868223224894910891e+04,9.554130130107707373e+03,1.237251363358313205e-02
2.879288121875849174e+04,9.590987385439120771e+03,1.242024352934241113e-02
2.889942973849008195e+04,9.626478775305802628e+03,1.246620463949079174e-02
2.900179138269079340e+04,9.660575511589780945e+03,1.251035968351867783e-02
2.909987964630760325e+04,9.693248779653878955e+03,1.255267134657858143e-02
2.919360797938046380e+04,9.724469749905500066e+03,1.259310229444977024e-02
2.928288982262429272e+04,9.754209589639231126e+03,1.263161518888561950e-02
2.936763864389832088e+04,9.782439475189416044e+03,1.266817270334498653e-02
2.944776797557040481e+04,9.809130604370091532e+03,1.270273753910818905e-02
2.952319145277206553e+04,9.834254209221940982e+03,1.273527244177847725e-02
2.959382285255012175e+04,9.857781569051416227e+03,1.276574021816921992e-02
2.965957613391166888e+04,9.879684023765021266e+03,1.279410375357719135e-02
2.972036547876512122e+04,9.899932987511479951e+03,1.282032602944158800e-02
2.977610533375281739e+04,9.918499962611254887e+03,1.284437014138862555e-02
2.982671045297821911e+04,9.935356553788393285e+03,1.286619931766109712e-02
2.987209594162147914e+04,9.950474482700941735e+03,1.288577693793160374e-02
2.991217730044357813e+04,9.963825602756754961e+03,1.290306655249889682e-02
2.994687047117289694e+04,9.975381914240088008e+03,1.291803190186508778e-02
2.997609188277298745e+04,9.985115579716593857e+03,1.293063693669263201e-02
2.999975849858328729e+04,9.992998939736611646e+03,1.294084583813826829e-02
3.001778786433058849e+04,9.999004528823823421e+03,1.294862303856199846e-02
3.003009815700109539e+04,1.000310509175839616e+04,1.295393324260810282e-02
3.003660823456934668e+04,1.000527360013675752e+04,1.295674144865505660e-02
3.003723768657323308e+04,1.000548326922014712e+04,1.295701297063081570e-02
3.003190688552807842e+04,1.000370757505614711e+04,1.295471346018994482e-02
3.002053703916872837e+04,9.999920271881353983e+03,1.294980892924797733e-02
3.000305024351029715e+04,9.994095409795709202e+03,1.294226577286883284e-02
2.997936953671445372e+04,9.986207352704368532e+03,1.293205079249992902e-02
2.994941895375073364e+04,9.976230796522879245e+03,1.291913121955024640e-02
2.991312358183850301e+04,9.964140787643660587e+03,1.290347473930494350e-02
2.987040961665576469e+04,9.949912741661846667e+03,1.288504951517089811e-02
2.982120441929847948e+04,9.933522462344619271e+03,1.286382421324634186e-02
2.976543657397658899e+04,9.914946160848525324e+03,1.283976802720787798e-02
2.970303594642681855e+04,9.894160475180191497e+03,1.281285070350714206e-02
2.963393374302738812e+04,9.871142489880303401e+03,1.278304256686965852e-02
2.955806257059041309e+04,9.845869755947214799e+03,1.275031454608729735e-02
2.947535649681861105e+04,9.818320310970311766e+03,1.271463820009589678e-02
2.938575111139885121e+04,9.788472699479716539e+03,1.267598574432862724e-02
2.928918358771346902e+04,9.756305993502632191e+03,1.263433007733557809e-02
2.918559274514449498e+04,9.721799813316874861e+03,1.258964480765952486e-02
2.907491911194859858e+04,9.684934348399090595e+03,1.254190428095717721e-02
2.895710498867260685e+04,9.645690378536066419e+03,1.249108360735476896e-02
2.883209451208837345e+04,9.604049295135524517e+03,1.243715868902677338e-02
2.869983371961389275e+04,9.559993122674541155e+03,1.238010624798518457e-02
2.856027061419569145e+04,9.513504540320524029e+03,1.231990385406728575e-02
2.841335522961839524e+04,9.464566903678674862e+03,1.225652995310855080e-02
2.825903969621444048e+04,9.413164266682841117e+03,1.218996389528718624e-02
2.809727830693617943e+04,9.359281403608993060e+03,1.212018596362630929e-02
2.792802758376109705e+04,9.302903831188074037e+03,1.204717740263899078e-02
2.775124634439265355e+04,9.244017830832523032e+03,1.197092044710120103e-02
2.756689576921970729e+04,9.182610470935273042e+03,1.189139835093686384e-02
2.737493946849979329e+04,9.118669629252855884e+03,1.180859541619889291e-02
2.717534354972510118e+04,9.052184015344681029e+03,1.172249702212945985e-02
2.696807668513115277e+04,8.983143193064168372e+03,1.163308965428234455e-02
2.675311017930910020e+04,8.911537603074883009e+03,1.154036093368920012e-02
2.653041803687607899e+04,8.837358585403533652e+03,1.144429964605193049e-02
2.629997703016247397e+04,8.760598401980680137e+03,1.134489577094176249e-02
2.606176676686909923e+04,8.681250259180596913e+03,1.124214051098595263e-02
2.581576975764915187e+04,8.599308330337675216e+03,1.113602632102191417e-02
2.556197148356698017e+04,8.514767778213281417e+03,1.102654693719832060e-02
2.530036046338438973e+04,8.427624777419550810e+03,1.091369740600220926e-02
2.503092832062560046e+04,8.337876536752170068e+03,1.079747411319020509e-02
2.475366985036745245e+04,8.245521321445476133e+03,1.067787481260201385e-02
2.446858308570495137e+04,8.150558475315670876e+03,1.055489865483323977e-02
2.417566936383514258e+04,8.052988442773483257e+03,1.042854621574444522e-02
2.387493339170720719e+04,7.952812790695601507e+03,1.029881952478254106e-02
2.356638331118065253e+04,7.850034230132748235e+03,1.016572209309034996e-02
2.325003076363392393e+04,7.744656637831223634e+03,1.002925894137939380e-02
2.292589095396572884e+04,7.636685077560046921e+03,9.889436627540623345e-03
2.259398271392922834e+04,7.526125821205860120e+03,9.746263273967105747e-03
2.225432856473555876e+04,7.412986369630320951e+03,9.599748594562461726e-03
2.190695477886818117e+04,7.297275473266473455e+03,9.449903921407994123e-03
2.155189144104087245e+04,7.179003152424850668e+03,9.296742231061314379e-03
2.118917250823775248e+04,7.058180717296953844e+03,9.140278170458359178e-03
2.081883586876771005e+04,6.934820787629645565e+03,8.980528082390654837e-03
2.044092340026709280e+04,6.808937312049061802e+03,8.817510030529027848e-03
2.005548102658281277e+04,6.680545587013913064e+03,8.651243823964252164e-03
1.966255877346781926e+04,6.549662275370146745e+03,8.481751041235226218e-03
1.926221082301787828e+04,6.416305424485231015e+03,8.309055053814368846e-03
1.885449556677834335e+04,6.280494483944811691e+03,8.133181049019633582e-03
1.843947565745207248e+04,6.142250322778615555e+03,7.954156052322297957e-03
1.801721805913169374e+04,6.001595246196640801e+03,7.772008949019085060e-03
1.758779409598689381e+04,5.858553011810956377e+03,7.586770505236901420e-03
1.715127949932824413e+04,5.713148845315657127e+03,7.398473388238053713e-03
1.670775445297612168e+04,5.565409455601241461e+03,7.207152185993644621e-03
1.625730363685639895e+04,5.415363049282840620e+03,7.012843425992186346e-03
1.580001626874694557e+04,5.263039344605685983e+03,6.815585593250570937e-03
1.533598614409768743e+04,5.108469584714818666e+03,6.615419147493909434e-03
1.486531167384736364e+04,4.951686550252557026e+03,6.412386539470689428e-03
1.438809592015611088e+04,4.792724571265596751e+03,6.206532226369467289e-03
1.390444662997803607e+04,4.631619538390144044e+03,5.997902686302908001e-03
1.341447626639153714e+04,4.468408913288933945e+03,5.786546431824980338e-03
1.291830203760975928e+04,4.303131738319817487e+03,5.572514022446970264e-03
1.241604592358955961e+04,4.135828645397178661e+03,5.355858076117550430e-03
1.190783470015995772e+04,3.966541864035764320e+03,5.136633279632467179e-03
1.139379996058825054e+04,3.795315228530828335e+03,4.914896397938842663e-03
1.087407813450419417e+04,3.622194184267523269e+03,4.690706282299518179e-03
1.034881050410062926e+04,3.447225793114446788e+03,4.464123877282319235e-03
9.818143217530179754e+03,3.270458737889434815e+03,4.235212226539612941e-03
9.282227299417525501e+03,3.091943325860968798e+03,4.004036477343293245e-03
8.741218658406363829e+03,2.911731491261571136e+03,3.770663883840318260e-03
8.195278091660982682e+03,2.729876796787275453e+03,3.535163808994337686e-03
7.644571286242379756e+03,2.546434434056542614e+03,3.297607725178839429e-03
7.089268817279465111e+03,2.361461222997874302e+03,3.058069213387366869e-03
6.529546142855935614e+03,2.175015610148557244e+03,2.816623961026874269e-03
5.965583595534940287e+03,1.987157665827325445e+03,2.573349758260195467e-03
5.397566370442756124e+03,1.797949080164104316e+03,2.328326492864086269e-03
4.825684509835253266e+03,1.607453157957358599e+03,2.081636143569570285e-03
4.250132884070377258e+03,1.415734812332008460e+03,1.833362771851629975e-03
3.671111168911156255e+03,1.222860557178050385e+03,1.583592512135854327e-03
3.088823819085425384e+03,1.028898498337683350e+03,1.332413560389854486e-03
2.503480038028837953e+03,8.339183235247029415e+02,1.079916161067998341e-03
1.915293743739185857e+03,6.379912909458599870e+02,8.261925923783929818e-04
1.324483530671456947e+03,4.411902166034880679e+02,5.713371498416767134e-04
7.312726276046765861e+02,2.435894602564360980e+02,3.154461281117882559e-04
1.358888514127619374e+02,4.526491001598634512e+01,5.861780102961881346e-05
-4.614354433263843589e+02,-1.537060344448216256e+02,-1.990476001188925615e-04
-1.060463418947913397e+03,-3.532444800899644406e+02,-4.574479101679592157e-04
-1.660953813605124651e+03,-5.532700601477363307e+02,-7.164790554871363791e-04
-2.262661004523038173e+03,-7.537009551868289918e+02,-9.760350812725624532e-04
-2.865335075658606002e+03,-9.544539156607133918e+02,-1.236008180739290316e-03
-3.468721889823376841e+03,-1.155444285938452367e+03,-1.496288726238820732e-03
-4.072563165322011628e+03,-1.356586029840180800e+03,-1.756765302324831812e-03
-4.676596557158159158e+03,-1.557791757693632462e+03,-2.017324740789214720e-03
-5.280555742855451172e+03,-1.758972754930018255e+03,-2.277852157689158521e-03
-5.884170512939981563e+03,-1.960039012229035961e+03,-2.538230992385151746e-03
-6.487166866126818604e+03,-2.160899257236068024e+03,-2.798343048608246779e-03
-7.089267109250718931e+03,-2.361460987854835366e+03,-3.058068537573795532e-03
-7.690189961977389430e+03,-2.561630507134926575e+03,-3.317286123157609998e-03
-8.289650666329696833e+03,-2.761312959764057268e+03,-3.575872969148898625e-03
-8.887361101058288114e+03,-2.960412370172936789e+03,-3.833704788593111663e-03
-9.483029900884044764e+03,-3.158831682261165952e+03,-4.090655895236106065e-03
-1.007636258063522109e+04,-3.356472800756414927e+03,-4.346599257079772002e-03
-1.066706166429869336e+04,-3.553236634209165913e+03,-4.601406552057265946e-03
-1.125482681900160969e+04,-3.749023139629852267e+03,-4.854948225834842569e-03
-1.183935499393410828e+04,-3.943731368770585959e+03,-5.107093551744974411e-03
-1.242034056422139292e+04,-4.137259516057390101e+03,-5.357710692854265183e-03
-1.299747547974826557e+04,-4.329504968168964297e+03,-5.606666766167261312e-03
-1.357044941893487521e+04,-4.520364355267777682e+03,-5.853827908966009047e-03
-1.413894994745871190e+04,-4.709733603876542475e+03,-6.099059347282650978e-03
-1.470266268191222298e+04,-4.897507991396350917e+03,-6.342225466500821425e-03
-1.526127145838111755e+04,-5.083582202268631590e+03,-6.583189884079354570e-03
-1.581445850592438001e+04,-5.267850385764375460e+03,-6.821815524389815595e-03
-1.636190462493082487e+04,-5.450206215399843131e+03,-7.057964695657081323e-03
-1.690328937032179965e+04,-5.630542949966533342e+03,-7.291499168990268724e-03
-1.743829123956710464e+04,-5.808753496162065858e+03,-7.522280259488781269e-03
-1.796658786547101772e+04,-5.984730472808095328e+03,-7.750168909406005349e-03
-1.848785621368588545e+04,-6.158366276647828272e+03,-7.975025773351207894e-03
-1.900177278489862510e+04,-6.329553149695840148e+03,-8.196711305507104611e-03
-1.950801382163675953e+04,-6.498183248121098586e+03,-8.415085848838869953e-03
-2.000625551962832469e+04,-6.664148712659022749e+03,-8.630009726267380554e-03
-2.049617424364886028e+04,-6.827341740503419715e+03,-8.841343333777108154e-03
-2.097744674778087938e+04,-6.987654658676288818e+03,-9.048947235426645086e-03
-2.144975040000471927e+04,-7.144979998837823587e+03,-9.252682260226957958e-03
-2.191276341103406594e+04,-7.299210573506053152e+03,-9.452409600850133695e-03
-2.236616506730446417e+04,-7.450239553668326153e+03,-9.647990914128488568e-03
-2.280963596801387393e+04,-7.597960547724167554e+03,-9.839288423301097153e-03
-2.324285826611087396e+04,-7.742267681766524220e+03,-1.002616502196247011e-02
-2.366551591311849188e+04,-7.883055681117180939e+03,-1.020848437966485542e-02
-2.407729490767405878e+04,-8.020219953113082738e+03,-1.038611104912294872e-02
-2.447788354766055636e+04,-8.153656671084369918e+03,-1.055891057496722955e-02
-2.486697268579771844e+04,-8.283262859480222687e+03,-1.072674960398881279e-02
-2.524425598855404678e+04,-8.408936480110611228e+03,-1.088949599681622235e-02
-2.560943019823403665e+04,-8.530576519431377164e+03,-1.104701894096128158e-02
-2.596219539808874470e+04,-8.648083076845121468e+03,-1.119918906516851470e-02
-2.630225528029047200e+04,-8.761357453956021345e+03,-1.134587855499951704e-02
-2.662931741660632179e+04,-8.870302244716247515e+03,-1.148696126958073487e-02
-2.694309353159631792e+04,-8.974821426417373004e+03,-1.162231285944011552e-02
-2.724329977815701932e+04,-9.074820451463861900e+03,-1.175181088535508060e-02
-2.752965701522583186e+04,-9.170206339862854293e+03,-1.187533493813144186e-02
-2.780189108744751138e+04,-9.260887772366875652e+03,-1.199276675922965156e-02
-2.805973310660814241e+04,-9.346775184208550854e+03,-1.210399036215198745e-02
-2.830291973462411624e+04,-9.427780859351818435e+03,-1.220889215450113481e-02
-2.853119346787494942e+04,-9.503819025184127895e+03,-1.230736106061789022e-02
-2.874430292265713069e+04,-9.574805947596605620e+03,-1.239928864470233975e-02
-2.894200312153017148e+04,-9.640660026344052312e+03,-1.248456923432042509e-02
-2.912405578032211997e+04,-9.701301890636717872e+03,-1.256310004419442135e-02
-2.929022959555154375e+04,-9.756654494869764676e+03,-1.263478130017333528e-02
-2.944030053201672854e+04,-9.806643214399637145e+03,-1.269951636327598839e-02
-2.957405211029878410e+04,-9.851195941304691587e+03,-1.275721185369696649e-02
-2.969127569391618817e+04,-9.890243180023811874e+03,-1.280777777466287140e-02
-2.979177077586369705e+04,-9.923718142785932287e+03,-1.285112763602313732e-02
-2.987534526426072989e+04,-9.951556844751734388e+03,-1.288717857745742303e-02
