# This file was translated by:
# $ sed 's/\;$//;s/\;/ /g;/^13/s/^....//;s/\./ /' O:/temp/KMO/Oct27-13-30-5min.txt | awk '{print 60*$1+$2,$3,$4,$5,$6}' | sed '1 s/^0/#time Rx/' > Oct27-13-20-5min.asc
#
#time Rx Ry Tx Ty 
0.85 0.00228017407908088 0 0.0874368527995933 -0.022430057958017
0.86 0.00228052861280989 0 0.0874524614869276 -0.022430057958017
0.87 0.00228021702448508 0 0.0874387435111871 -0.022430057958017
0.88 0.00228080908916695 0 0.0874648097269517 -0.022430057958017
0.89 0.00228069135886831 0 0.0874596265389144 -0.022430057958017
0.9 0.00228125076974896 0 0.087484255138749 -0.022430057958017
0.91 0.00228110999942953 0 0.0874780575897754 -0.022430057958017
0.92 0.00228163021210087 0 0.0875009604530656 -0.022430057958017
0.93 0.00228147624979156 0 0.0874941821145913 -0.022430057958017
0.94 0.00228214402309668 0 0.0875235814756418 -0.022430057958017
0.95 0.00228211156906292 0 0.087522152655438 -0.022430057958017
0.96 0.00228289227854059 0 0.0875565241399132 -0.022430057958017
0.97 0.00228295077626033 0 0.0875590995566453 -0.022430057958017
0.98 0.00228380599215201 0 0.0875967512581082 -0.022430057958017
0.99 0.00228389713985178 0 0.0876007641222901 -0.022430057958017
1 0.00228490532077202 0 0.0876451502570864 -0.022430057958017
1.01 0.00228513531583043 0 0.0876552760085408 -0.022430057958017
1.02 0.00228631136533093 0 0.0877070527177883 -0.022430057958017
1.03 0.00228664556180102 0 0.0877217660371986 -0.022430057958017
1.04 0.00228767461996775 0 0.0877670713113894 -0.022430057958017
1.05 0.00228794331158764 0 0.0877789007188954 -0.022430057958017
1.06 0.00228905750648079 0 0.0878279542185086 -0.022430057958017
1.07 0.00228939985911308 0 0.0878430266212732 -0.022430057958017
1.08 0.00229072879654188 0 0.087901534367987 -0.022430057958017
1.09 0.00229120689048112 0 0.0879225829120625 -0.022430057958017
1.1 0.00229233263019758 0 0.0879721446828555 -0.022430057958017
1.11 0.00229272062589107 0 0.0879892265662053 -0.022430057958017
1.12 0.00229407157837925 0 0.088048703547902 -0.022430057958017
1.13 0.00229465790055848 0 0.0880745169436921 -0.022430057958017
1.14 0.00229593680995319 0 0.0881308221571333 -0.022430057958017
1.15 0.00229647337250167 0 0.0881544448383341 -0.022430057958017
1.16 0.00229792549600442 0 0.08821837597049 -0.022430057958017
1.17 0.00229854242358202 0 0.0882455367985716 -0.022430057958017
1.18 0.00230002259441053 0 0.0883107027413176 -0.022430057958017
1.19 0.0023007210643045 0 0.0883414535472738 -0.022430057958017
1.2 0.00230211201642958 0 0.0884026915508234 -0.022430057958017
1.21 0.00230276927295859 0 0.0884316279007672 -0.022430057958017
1.22 0.00230422388747581 0 0.0884956687014379 -0.022430057958017
1.23 0.00230491890089744 0 0.0885262673349949 -0.022430057958017
1.24 0.00230647488178233 0 0.0885947708868457 -0.022430057958017
1.25 0.00230725314917558 0 0.0886290348553661 -0.022430057958017
1.26 0.00230880353797278 0 0.0886972922097689 -0.022430057958017
1.27 0.00230959452862602 0 0.0887321163328865 -0.022430057958017
1.28 0.00231108870912842 0 0.088797899065486 -0.022430057958017
1.29 0.00231181905835079 0 0.088830053389161 -0.022430057958017
1.3 0.00231343346267383 0 0.0889011290913516 -0.022430057958017
1.31 0.00231437011599781 0 0.0889423661511897 -0.022430057958017
1.32 0.00231575806182035 0 0.0890034717996071 -0.022430057958017
1.33 0.00231664564343032 0 0.0890425484313759 -0.022430057958017
1.34 0.00231805519843055 0 0.0891046054446833 -0.022430057958017
1.35 0.00231896415958363 0 0.0891446233319698 -0.022430057958017
1.36 0.00232057369443728 0 0.0892154846479788 -0.022430057958017
1.37 0.002321588857416 0 0.0892601781739151 -0.022430057958017
1.38 0.00232307244834123 0 0.0893254946876481 -0.022430057958017
1.39 0.00232396430847467 0 0.0893647596870822 -0.022430057958017
1.4 0.00232540630332083 0 0.0894282448942819 -0.022430057958017
1.41 0.00232629556438697 0 0.0894673954654197 -0.022430057958017
1.42 0.00232773170616518 0 0.0895306229865768 -0.022430057958017
1.43 0.00232859206051647 0 0.0895685009128571 -0.022430057958017
1.44 0.00232994895820637 0 0.0896282396361698 -0.022430057958017
1.45 0.00233080242228933 0 0.089665814211982 -0.022430057958017
1.46 0.00233217305053013 0 0.0897261574354699 -0.022430057958017
1.47 0.00233305236634334 0 0.089764870158653 -0.022430057958017
1.48 0.00233453607254457 0 0.0898301917487358 -0.022430057958017
1.49 0.0023354973413478 0 0.0898725125298609 -0.022430057958017
1.5 0.00233697819813232 0 0.0899377086726757 -0.022430057958017
1.51 0.00233794935851841 0 0.0899804649407908 -0.022430057958017
1.52 0.00233944099421648 0 0.0900461356328442 -0.022430057958017
1.53 0.00234042686296925 0 0.0900895394522451 -0.022430057958017
1.54 0.00234187040963971 0 0.0901530929794699 -0.022430057958017
1.55 0.00234284031968163 0 0.0901957942001863 -0.022430057958017
1.56 0.0023444148007551 0 0.0902651122410819 -0.022430057958017
1.57 0.00234551994975646 0 0.0903137674869585 -0.022430057958017
1.58 0.00234700377809635 0 0.0903790944547389 -0.022430057958017
1.59 0.00234802009400895 0 0.090423838738529 -0.022430057958017
1.6 0.00234954026735936 0 0.0904907658294801 -0.022430057958017
1.61 0.00235056221479771 0 0.0905357580451943 -0.022430057958017
1.62 0.00235207438709597 0 0.0906023328828514 -0.022430057958017
1.63 0.00235309856029084 0 0.0906474230923891 -0.022430057958017
1.64 0.00235470520978118 0 0.0907181573770377 -0.022430057958017
1.65 0.00235584234751627 0 0.0907682209585961 -0.022430057958017
1.66 0.00235734414959928 0 0.0908343392360224 -0.022430057958017
1.67 0.00235837653620966 0 0.0908797910490797 -0.022430057958017
1.68 0.00236001864060681 0 0.0909520862705533 -0.022430057958017
1.69 0.00236112956384385 0 0.091000995732313 -0.022430057958017
1.7 0.00236254206608928 0 0.0910631824996432 -0.022430057958017
1.71 0.00236357741912551 0 0.0911087649111908 -0.022430057958017
1.72 0.00236522289029451 0 0.0911812083590474 -0.022430057958017
1.73 0.00236636891988057 0 0.0912316634111958 -0.022430057958017
1.74 0.00236785699193761 0 0.091297177211881 -0.022430057958017
1.75 0.00236891824925688 0 0.0913439000857962 -0.022430057958017
1.76 0.00237019323242463 0 0.0914000324423385 -0.022430057958017
1.77 0.00237115254711954 0 0.091442267193608 -0.022430057958017
1.78 0.00237261940067756 0 0.0915068468301917 -0.022430057958017
1.79 0.0023737081458401 0 0.0915547798799727 -0.022430057958017
1.8 0.00237510836197728 0 0.091616425739837 -0.022430057958017
1.81 0.00237614095796707 0 0.0916618867697877 -0.022430057958017
1.82 0.00237755386527334 0 0.0917240913699496 -0.022430057958017
1.83 0.00237857658889733 0 0.0917691177591684 -0.022430057958017
1.84 0.00237995808413852 0 0.0918299394130721 -0.022430057958017
1.85 0.00238096224120905 0 0.0918741483929592 -0.022430057958017
1.86 0.00238251189220849 0 0.0919423732657679 -0.022430057958017
1.87 0.00238357724997299 0 0.091989276663845 -0.022430057958017
1.88 0.00238486723986518 0 0.0920460697065944 -0.022430057958017
1.89 0.00238578489621572 0 0.0920864704097063 -0.022430057958017
1.9 0.00238717032357297 0 0.0921474651793655 -0.022430057958017
1.91 0.00238812334821657 0 0.0921894230046028 -0.022430057958017
1.92 0.00238941123573866 0 0.0922461234887493 -0.022430057958017
1.93 0.00239028958819526 0 0.0922847937988628 -0.022430057958017
1.94 0.00239136915420897 0 0.0923323227274652 -0.022430057958017
1.95 0.00239213145174701 0 0.0923658836093746 -0.022430057958017
1.96 0.00239343048352925 0 0.092423074729757 -0.022430057958017
1.97 0.00239430108644113 0 0.0924614038591558 -0.022430057958017
1.98 0.00239543615035673 0 0.0925113761374977 -0.022430057958017
1.99 0.00239616344610396 0 0.0925433960321904 -0.022430057958017
2 0.00239737345497323 0 0.0925966678335065 -0.022430057958017
2.01 0.00239813474411879 0 0.0926301843186135 -0.022430057958017
2.02 0.00239896561365329 0 0.0926667641485416 -0.022430057958017
2.03 0.00239949370969759 0 0.0926900140840253 -0.022430057958017
2.04 0.00240052161591937 0 0.0927352686414428 -0.022430057958017
2.05 0.00240118391369447 0 0.0927644269375543 -0.022430057958017
2.06 0.00240206325957263 0 0.0928031409825212 -0.022430057958017
2.07 0.00240260994866142 0 0.0928272094954754 -0.022430057958017
2.08 0.00240349351882909 0 0.0928661095204814 -0.022430057958017
2.09 0.00240401909840659 0 0.0928892486652143 -0.022430057958017
2.1 0.00240479700996269 0 0.0929234969689322 -0.022430057958017
2.11 0.00240520632805058 0 0.0929415175914357 -0.022430057958017
2.12 0.00240598956799528 0 0.0929760004802525 -0.022430057958017
2.13 0.00240636931999769 0 0.0929927194276431 -0.022430057958017
2.14 0.00240692136351183 0 0.0930170236738243 -0.022430057958017
2.15 0.00240711126432993 0 0.093025384239508 -0.022430057958017
2.16 0.00240781077427999 0 0.0930561808352933 -0.022430057958017
2.17 0.00240808130829543 0 0.0930680913551305 -0.022430057958017
2.18 0.00240861614803123 0 0.0930916381891992 -0.022430057958017
2.19 0.00240876745632832 0 0.0930982996819834 -0.022430057958017
2.2 0.00240929386048199 0 0.0931214751297869 -0.022430057958017
2.21 0.00240939296864847 0 0.0931258384610031 -0.022430057958017
2.22 0.00240981929119005 0 0.0931446077215739 -0.022430057958017
2.23 0.00240982492849131 0 0.0931448559097383 -0.022430057958017
2.24 0.00241018152509713 0 0.0931605554170843 -0.022430057958017
2.25 0.002410130403256 0 0.0931583047278362 -0.022430057958017
2.26 0.0024104729521307 0 0.0931733857709273 -0.022430057958017
2.27 0.00241039213654022 0 0.0931698277879549 -0.022430057958017
2.28 0.00241075490022567 0 0.0931857988080769 -0.022430057958017
2.29 0.00241064202183773 0 0.0931808292275927 -0.022430057958017
2.3 0.00241082818522335 0 0.093189025250333 -0.022430057958017
2.31 0.00241057742954544 0 0.0931779854896862 -0.022430057958017
2.32 0.00241078944126896 0 0.0931873195106005 -0.022430057958017
2.33 0.00241056385455803 0 0.0931773878388355 -0.022430057958017
2.34 0.00241070193270794 0 0.0931834668619807 -0.022430057958017
2.35 0.00241040964084749 0 0.0931705984319555 -0.022430057958017
2.36 0.00241028293814664 0 0.0931650202227677 -0.022430057958017
2.37 0.00240982039460592 0 0.093144656299663 -0.022430057958017
2.38 0.0024098628880822 0 0.0931465271152086 -0.022430057958017
2.39 0.00240949444416155 0 0.0931303060180641 -0.022430057958017
2.4 0.00240938462594438 0 0.0931254711672636 -0.022430057958017
2.41 0.00240894031256258 0 0.0931059098441668 -0.022430057958017
2.42 0.00240880939761949 0 0.0931001461881688 -0.022430057958017
2.43 0.00240835194133298 0 0.0930800062360162 -0.022430057958017
2.44 0.00240814003695231 0 0.093070676940887 -0.022430057958017
2.45 0.00240761774729178 0 0.0930476826374948 -0.022430057958017
2.46 0.00240733642046342 0 0.0930352969540182 -0.022430057958017
2.47 0.0024068057287441 0 0.0930119327405804 -0.022430057958017
2.48 0.0024063617482723 0 0.0929923860752972 -0.022430057958017
2.49 0.00240564964603002 0 0.092961035090909 -0.022430057958017
2.5 0.00240514793121414 0 0.092938946613774 -0.022430057958017
2.51 0.00240437662380664 0 0.0929049890642479 -0.022430057958017
2.52 0.00240394467037065 0 0.0928859719003259 -0.022430057958017
2.53 0.00240318851557662 0 0.092852681460168 -0.022430057958017
2.54 0.00240251173827109 0 0.0928228856879655 -0.022430057958017
2.55 0.00240157892490673 0 0.0927818176852344 -0.022430057958017
2.56 0.00240074051773173 0 0.0927449060036701 -0.022430057958017
2.57 0.00239967840623723 0 0.0926981455264554 -0.022430057958017
2.58 0.00239898665057709 0 0.0926676903181008 -0.022430057958017
2.59 0.00239795817447972 0 0.0926224106716618 -0.022430057958017
2.6 0.00239711566723207 0 0.0925853184807455 -0.022430057958017
2.61 0.00239597472677292 0 0.0925350874814318 -0.022430057958017
2.62 0.00239520255246684 0 0.0925010917669118 -0.022430057958017
2.63 0.00239410380019765 0 0.0924527181435248 -0.022430057958017
2.64 0.00239303614149338 0 0.0924057134444298 -0.022430057958017
2.65 0.00239171976304748 0 0.0923477586182156 -0.022430057958017
2.66 0.00239090339809399 0 0.0923118173678556 -0.022430057958017
2.67 0.00238971923920947 0 0.0922596836376767 -0.022430057958017
2.68 0.00238864683559422 0 0.0922124700379638 -0.022430057958017
2.69 0.00238733086835604 0 0.0921545333163888 -0.022430057958017
2.7 0.00238624239821341 0 0.0921066123733088 -0.022430057958017
2.71 0.0023849316164239 0 0.0920489039472851 -0.022430057958017
2.72 0.00238383257822266 0 0.0920005177345331 -0.022430057958017
2.73 0.00238249550979269 0 0.0919416520145118 -0.022430057958017
2.74 0.00238144174480001 0 0.0918952589998773 -0.022430057958017
2.75 0.00238015548024149 0 0.0918386299665851 -0.022430057958017
2.76 0.00237892256248805 0 0.0917843495793052 -0.022430057958017
2.77 0.00237750038370778 0 0.0917217367930723 -0.022430057958017
2.78 0.00237637503975668 0 0.0916721924446485 -0.022430057958017
2.79 0.0023750183620046 0 0.0916124634042496 -0.022430057958017
2.8 0.00237368553350471 0 0.091553784351077 -0.022430057958017
2.81 0.00237216838096983 0 0.0914869902540226 -0.022430057958017
2.82 0.00237089989790272 0 0.0914311440689534 -0.022430057958017
2.83 0.00236941877462754 0 0.0913659361944626 -0.022430057958017
2.84 0.00236822628575347 0 0.0913134357274608 -0.022430057958017
2.85 0.00236683461220778 0 0.0912521659636931 -0.022430057958017
2.86 0.00236551205136583 0 0.0911939389526568 -0.022430057958017
2.87 0.00236402008420193 0 0.0911282536667364 -0.022430057958017
2.88 0.00236278246233396 0 0.0910737661762128 -0.022430057958017
2.89 0.00236133108348073 0 0.0910098678274414 -0.022430057958017
2.9 0.00236003957824211 0 0.0909530080696627 -0.022430057958017
2.91 0.00235857452695987 0 0.0908885077800697 -0.022430057958017
2.92 0.00235745703748702 0 0.0908393092348514 -0.022430057958017
2.93 0.00235611111508642 0 0.0907800537075664 -0.022430057958017
2.94 0.00235487423453751 0 0.0907255988543047 -0.022430057958017
2.95 0.00235345507670132 0 0.0906631190689793 -0.022430057958017
2.96 0.00235220124719024 0 0.0906079180212188 -0.022430057958017
2.97 0.00235079521409358 0 0.0905460160630766 -0.022430057958017
2.98 0.00234965810703791 0 0.0904959538341989 -0.022430057958017
2.99 0.00234832872105529 0 0.090437426339362 -0.022430057958017
3 0.00234701838621665 0 0.0903797375905757 -0.022430057958017
3.01 0.00234562183565264 0 0.0903182531116807 -0.022430057958017
3.02 0.00234460013702297 0 0.0902732718481364 -0.022430057958017
3.03 0.00234341862896155 0 0.090221254821665 -0.022430057958017
3.04 0.00234219510553468 0 0.0901673880275353 -0.022430057958017
3.05 0.00234088076919599 0 0.0901095231094292 -0.022430057958017
3.06 0.00233967436518104 0 0.0900564100142453 -0.022430057958017
3.07 0.00233831849819271 0 0.089996716668176 -0.022430057958017
3.08 0.00233720266223909 0 0.0899475909191665 -0.022430057958017
3.09 0.00233596406293197 0 0.089893060396411 -0.022430057958017
3.1 0.00233471999775596 0 0.0898382892318591 -0.022430057958017
3.11 0.00233341055542481 0 0.0897806397764797 -0.022430057958017
3.12 0.00233239054693328 0 0.0897357329236376 -0.022430057958017
3.13 0.00233119374359615 0 0.0896830425072558 -0.022430057958017
3.14 0.00233004349015745 0 0.0896324014966794 -0.022430057958017
3.15 0.00232877555542648 0 0.0895765794515715 -0.022430057958017
3.16 0.00232755682885668 0 0.0895229238444389 -0.022430057958017
3.17 0.00232629531067077 0 0.0894673842957698 -0.022430057958017
3.18 0.00232521422856831 0 0.0894197886175378 -0.022430057958017
3.19 0.00232397930039605 0 0.0893654197191967 -0.022430057958017
3.2 0.00232293496593266 0 0.0893194418925375 -0.022430057958017
3.21 0.0023217363975062 0 0.089266673767877 -0.022430057958017
3.22 0.00232073453932264 0 0.0892225659977873 -0.022430057958017
3.23 0.00231960733322475 0 0.0891729396684769 -0.022430057958017
3.24 0.00231864403242771 0 0.0891305294256516 -0.022430057958017
3.25 0.00231752869231454 0 0.0890814255061106 -0.022430057958017
3.26 0.00231654585012455 0 0.0890381549357013 -0.022430057958017
3.27 0.00231543970399674 0 0.0889894557896678 -0.022430057958017
3.28 0.00231447678758328 0 0.0889470624714934 -0.022430057958017
3.29 0.00231336074501489 0 0.0888979276247825 -0.022430057958017
3.3 0.00231253284350653 0 0.0888614784675187 -0.022430057958017
3.31 0.00231151238728292 0 0.0888165519030613 -0.022430057958017
3.32 0.0023107362396002 0 0.0887823812551165 -0.022430057958017
3.33 0.00230977169658192 0 0.0887399163218162 -0.022430057958017
3.34 0.0023090376966868 0 0.0887076012721136 -0.022430057958017
3.35 0.00230808804892018 0 0.0886657921190676 -0.022430057958017
3.36 0.00230736617120768 0 0.0886340107593536 -0.022430057958017
3.37 0.00230644301568611 0 0.0885933679516391 -0.022430057958017
3.38 0.00230571253925845 0 0.0885612080257872 -0.022430057958017
3.39 0.0023048425629486 0 0.0885229064816281 -0.022430057958017
3.4 0.00230425489645618 0 0.0884970339018662 -0.022430057958017
3.41 0.00230349674408075 0 0.0884636555141695 -0.022430057958017
3.42 0.00230286426437964 0 0.0884358099879643 -0.022430057958017
3.43 0.00230209050874146 0 0.0884017446540912 -0.022430057958017
3.44 0.00230165782669818 0 0.0883826954116613 -0.022430057958017
3.45 0.00230103553598722 0 0.088355298465026 -0.022430057958017
3.46 0.00230065815411406 0 0.0883386838662563 -0.022430057958017
3.47 0.00230008492890255 0 0.0883134470767799 -0.022430057958017
3.48 0.00229976342238117 0 0.0882992924438274 -0.022430057958017
3.49 0.00229923414361054 0 0.0882759904365222 -0.022430057958017
3.5 0.00229892612450554 0 0.0882624295998458 -0.022430057958017
3.51 0.00229842209781917 0 0.0882402393425465 -0.022430057958017
3.52 0.00229823484931489 0 0.0882319955473222 -0.022430057958017
3.53 0.00229780609708896 0 0.0882131193190137 -0.022430057958017
3.54 0.00229758537796791 0 0.0882034019467599 -0.022430057958017
3.55 0.0022971198493123 0 0.0881829066013713 -0.022430057958017
3.56 0.00229703763647548 0 0.0881792871029814 -0.022430057958017
3.57 0.00229668105620755 0 0.0881635883128777 -0.022430057958017
3.58 0.00229684271737666 0 0.0881707056009809 -0.022430057958017
3.59 0.00229660331682378 0 0.0881601657616068 -0.022430057958017
3.6 0.00229665452249515 0 0.0881624201414344 -0.022430057958017
3.61 0.00229636615068312 0 0.0881497242957409 -0.022430057958017
3.62 0.00229637967740506 0 0.0881503198227427 -0.022430057958017
3.63 0.0022960968556641 0 0.0881378683244741 -0.022430057958017
3.64 0.00229646611688584 0 0.0881541254040403 -0.022430057958017
3.65 0.00229639901140815 0 0.0881511710210618 -0.022430057958017
3.66 0.00229660300719504 0 0.0881601521298251 -0.022430057958017
3.67 0.00229647703128078 0 0.0881546059194197 -0.022430057958017
3.68 0.0022967271115653 0 0.0881656159454471 -0.022430057958017
3.69 0.00229666248991082 0 0.0881627709135217 -0.022430057958017
3.7 0.00229709924935429 0 0.0881819996674627 -0.022430057958017
3.71 0.00229717310947767 0 0.0881852514303323 -0.022430057958017
3.72 0.00229765868125358 0 0.0882066291934678 -0.022430057958017
3.73 0.00229777712537927 0 0.0882118438101863 -0.022430057958017
3.74 0.00229835228195265 0 0.0882371656319727 -0.022430057958017
3.75 0.00229853849497153 0 0.0882453638389345 -0.022430057958017
3.76 0.00229903602179324 0 0.088267267933524 -0.022430057958017
3.77 0.00229919083927602 0 0.0882740839233482 -0.022430057958017
3.78 0.00229987209159564 0 0.0883040767087215 -0.022430057958017
3.79 0.00230016765678368 0 0.0883170892499612 -0.022430057958017
3.8 0.00230084048186432 0 0.0883467110211152 -0.022430057958017
3.81 0.00230111320666403 0 0.088358717992607 -0.022430057958017
3.82 0.00230187523117862 0 0.0883922668529666 -0.022430057958017
3.83 0.00230221780781793 0 0.0884073491173306 -0.022430057958017
3.84 0.00230317045473913 0 0.0884492903136652 -0.022430057958017
3.85 0.00230365700902914 0 0.0884707113333063 -0.022430057958017
3.86 0.00230425397800902 0 0.0884969934647418 -0.022430057958017
3.87 0.0023046007040886 0 0.0885122584145461 -0.022430057958017
3.88 0.00230566311280039 0 0.0885590319771979 -0.022430057958017
3.89 0.00230630944418721 0 0.0885874873372326 -0.022430057958017
3.9 0.00230714210530425 0 0.0886241460419281 -0.022430057958017
3.91 0.00230767526440269 0 0.0886476188826194 -0.022430057958017
3.92 0.00230854402036437 0 0.088685866698045 -0.022430057958017
3.93 0.00230904174359989 0 0.0887077794423081 -0.022430057958017
3.94 0.00231009972024037 0 0.0887543578783663 -0.022430057958017
3.95 0.00231073021529286 0 0.0887821160296476 -0.022430057958017
3.96 0.00231181223194397 0 0.0888297528501203 -0.022430057958017
3.97 0.00231248710944244 0 0.0888594649811525 -0.022430057958017
3.98 0.00231341507077506 0 0.0889003193689962 -0.022430057958017
3.99 0.00231395195579646 0 0.0889239562474616 -0.022430057958017
4 0.00231479887945598 0 0.0889612428742452 -0.022430057958017
4.01 0.00231531008745984 0 0.088983749297283 -0.022430057958017
4.02 0.00231662340961975 0 0.0890415695663533 -0.022430057958017
4.03 0.00231746298933374 0 0.0890785328702328 -0.022430057958017
4.04 0.00231841665862547 0 0.0891205190768705 -0.022430057958017
4.05 0.00231904710689852 0 0.089148275167398 -0.022430057958017
4.06 0.00232034130571448 0 0.0892052535118251 -0.022430057958017
4.07 0.00232120818125701 0 0.0892434185394855 -0.022430057958017
4.08 0.00232217493273072 0 0.0892859807008518 -0.022430057958017
4.09 0.002322894748977 0 0.0893176713021956 -0.022430057958017
4.1 0.0023240655303857 0 0.0893692160773386 -0.022430057958017
4.11 0.00232490463508365 0 0.089406158468455 -0.022430057958017
4.12 0.00232592512834714 0 0.0894510866639119 -0.022430057958017
4.13 0.00232663957637611 0 0.0894825409236499 -0.022430057958017
4.14 0.0023278689816658 0 0.0895366666711419 -0.022430057958017
4.15 0.0023287034248035 0 0.0895734038333027 -0.022430057958017
4.16 0.00232979422058633 0 0.0896214271630422 -0.022430057958017
