#FEDEM	R7.0.4 19 Dec 2013 13:56:35
#PARENT	E:\kmo\Extra\SystemTests\07_marine_growth\test.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Fri Dec 20 11:09:43 2013
#
#DESCRIPTION	Free_joint__1__0_0_joint__Tz__Length_vs_Time	Free_joint__2__10_0_joint__Tz__Length_vs_Time	Free_joint__2__10_0_joint__Tz__Acceleration_vs_Time	Free_joint__1__0_0_joint__Tz__Acceleration_vs_Time
0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000
1.00000000e-002	-7.65782024e-005	-7.65782024e-005	-2.53151083e+000	-2.53151083e+000
2.00000000e-002	-3.60115024e-004	-3.60115024e-004	-2.69913483e+000	-2.69913483e+000
3.00000000e-002	-9.10506700e-004	-9.10506700e-004	-2.71023345e+000	-2.71023345e+000
4.00000000e-002	-1.73171912e-003	-1.73171912e-003	-2.71096802e+000	-2.71096802e+000
5.00000000e-002	-2.82401498e-003	-2.82401498e-003	-2.71101618e+000	-2.71101618e+000
6.00000000e-002	-4.18741163e-003	-4.18741163e-003	-2.71101904e+000	-2.71101904e+000
7.00000000e-002	-5.82191022e-003	-5.82191022e-003	-2.71101880e+000	-2.71101880e+000
8.00000000e-002	-7.72751030e-003	-7.72751030e-003	-2.71101832e+000	-2.71101832e+000
9.00000000e-002	-9.90421232e-003	-9.90421232e-003	-2.71101809e+000	-2.71101809e+000
1.00000000e-001	-1.23520168e-002	-1.23520168e-002	-2.71101761e+000	-2.71101761e+000
1.10000000e-001	-1.50709217e-002	-1.50709217e-002	-2.71101713e+000	-2.71101713e+000
1.20000000e-001	-1.80609301e-002	-1.80609301e-002	-2.71101689e+000	-2.71101689e+000
1.30000000e-001	-2.13220380e-002	-2.13220380e-002	-2.71101642e+000	-2.71101642e+000
1.40000000e-001	-2.48542484e-002	-2.48542484e-002	-2.71101594e+000	-2.71101594e+000
1.50000000e-001	-2.86575612e-002	-2.86575612e-002	-2.71101546e+000	-2.71101546e+000
1.60000000e-001	-3.27319764e-002	-3.27319764e-002	-2.71101522e+000	-2.71101522e+000
1.70000000e-001	-3.70774902e-002	-3.70774902e-002	-2.71101475e+000	-2.71101475e+000
1.80000000e-001	-4.16941084e-002	-4.16941084e-002	-2.71102047e+000	-2.71102047e+000
1.90000000e-001	-4.65818271e-002	-4.65818271e-002	-2.71102095e+000	-2.71102095e+000
2.00000000e-001	-5.17406464e-002	-5.17406464e-002	-2.71102095e+000	-2.71102095e+000
2.10000000e-001	-5.71705699e-002	-5.71705699e-002	-2.71102095e+000	-2.71102095e+000
2.20000000e-001	-6.28715977e-002	-6.28715977e-002	-2.71102095e+000	-2.71102095e+000
2.30000000e-001	-6.88437223e-002	-6.88437223e-002	-2.71102071e+000	-2.71102071e+000
2.40000000e-001	-7.50869513e-002	-7.50869513e-002	-2.71102071e+000	-2.71102071e+000
2.50000000e-001	-8.16012844e-002	-8.16012844e-002	-2.71102071e+000	-2.71102071e+000
2.60000000e-001	-8.83867145e-002	-8.83867145e-002	-2.71102071e+000	-2.71102071e+000
2.70000000e-001	-9.54432562e-002	-9.54432562e-002	-2.71102071e+000	-2.71102071e+000
2.80000000e-001	-1.02770887e-001	-1.02770887e-001	-2.71102071e+000	-2.71102071e+000
2.90000000e-001	-1.10369630e-001	-1.10369630e-001	-2.71102071e+000	-2.71102071e+000
3.00000000e-001	-1.18239470e-001	-1.18239470e-001	-2.71102071e+000	-2.71102071e+000
3.10000000e-001	-1.26380414e-001	-1.26380414e-001	-2.71102071e+000	-2.71102071e+000
3.20000000e-001	-1.34792462e-001	-1.34792462e-001	-2.71102071e+000	-2.71102071e+000
3.30000000e-001	-1.43475607e-001	-1.43475607e-001	-2.71102071e+000	-2.71102071e+000
3.40000000e-001	-1.52429864e-001	-1.52429864e-001	-2.71102071e+000	-2.71102071e+000
3.50000000e-001	-1.61655217e-001	-1.61655217e-001	-2.71102071e+000	-2.71102071e+000
3.60000000e-001	-1.71151668e-001	-1.71151668e-001	-2.71102071e+000	-2.71102071e+000
3.70000000e-001	-1.80919230e-001	-1.80919230e-001	-2.71102071e+000	-2.71102071e+000
