#FEDEM	R7.0 30 Nov 2012 10:06:52
#PARENT	N:\Software_Testing\Regression_Tests\06_addedmass_bjelke_i_vann\test-original.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Wed Aug 28 10:23:40 2013
#
#DESCRIPTION	Free_joint__1__0_0_joint__Tz__Length_vs_Time	Free_joint__2__10_0_joint__Tz__Length_vs_Time	Free_joint__2__10_0_joint__Tz__Acceleration_vs_Time	Free_joint__1__0_0_joint__Tz__Acceleration_vs_Time
0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000	0.00000000e+000
1.00000000e-002	-2.06884040e-004	-2.06884040e-004	-6.83914185e+000	-6.83914185e+000
2.00000000e-002	-9.79878125e-004	-9.79878125e-004	-7.52305603e+000	-7.52305603e+000
3.00000000e-002	-2.49339733e-003	-2.49339733e-003	-7.59144783e+000	-7.59144783e+000
4.00000000e-002	-4.76488331e-003	-4.76488331e-003	-7.59828663e+000	-7.59828663e+000
5.00000000e-002	-7.79607985e-003	-7.79607985e-003	-7.59897089e+000	-7.59897089e+000
6.00000000e-002	-1.15871625e-002	-1.15871625e-002	-7.59903908e+000	-7.59903908e+000
7.00000000e-002	-1.61381476e-002	-1.61381476e-002	-7.59904575e+000	-7.59904575e+000
8.00000000e-002	-2.14490369e-002	-2.14490369e-002	-7.59904671e+000	-7.59904671e+000
9.00000000e-002	-2.75198296e-002	-2.75198296e-002	-7.59904671e+000	-7.59904671e+000
1.00000000e-001	-3.43505293e-002	-3.43505293e-002	-7.59904671e+000	-7.59904671e+000
1.10000000e-001	-4.19411324e-002	-4.19411324e-002	-7.59904671e+000	-7.59904671e+000
1.20000000e-001	-5.02916388e-002	-5.02916388e-002	-7.59904671e+000	-7.59904671e+000
1.30000000e-001	-5.94020523e-002	-5.94020523e-002	-7.59904671e+000	-7.59904671e+000
1.40000000e-001	-6.92723691e-002	-6.92723691e-002	-7.59904671e+000	-7.59904671e+000
1.50000000e-001	-7.99025893e-002	-7.99025893e-002	-7.59904671e+000	-7.59904671e+000
1.60000000e-001	-9.12927166e-002	-9.12927166e-002	-7.59904671e+000	-7.59904671e+000
1.70000000e-001	-1.03442751e-001	-1.03442751e-001	-7.59904671e+000	-7.59904671e+000
1.80000000e-001	-1.16352685e-001	-1.16352685e-001	-7.59904671e+000	-7.59904671e+000
1.90000000e-001	-1.30022526e-001	-1.30022526e-001	-7.59904671e+000	-7.59904671e+000
2.00000000e-001	-1.44452274e-001	-1.44452274e-001	-7.59904671e+000	-7.59904671e+000
