#FEDEM	R7.0 30 Nov 2012 10:06:52
#PARENT	N:\Software_Testing\Regression_Tests\04_masse_fjaer\test-original.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Wed Aug 28 10:03:18 2013
#
#DESCRIPTION	Link__1__svingemasse__Position_Z_vs_Time	Triad__2__svingende_triade__Position_Z_vs_Time
0.00000000e+000	0.00000000e+000	-1.00000000e+000
1.00000000e-002	-2.67069979e-004	-1.00026707e+000
2.00000000e-002	-1.26491337e-003	-1.00126491e+000
3.00000000e-002	-3.21858526e-003	-1.00321859e+000
4.00000000e-002	-6.15040611e-003	-1.00615041e+000
5.00000000e-002	-1.00623352e-002	-1.01006234e+000
6.00000000e-002	-1.49542077e-002	-1.01495421e+000
7.00000000e-002	-2.08255580e-002	-1.02082556e+000
8.00000000e-002	-2.76758022e-002	-1.02767580e+000
9.00000000e-002	-3.55042567e-002	-1.03550426e+000
1.00000000e-001	-4.43101398e-002	-1.04431014e+000
1.10000000e-001	-5.40925720e-002	-1.05409257e+000
1.20000000e-001	-6.48505761e-002	-1.06485058e+000
1.30000000e-001	-7.65830776e-002	-1.07658308e+000
1.40000000e-001	-8.92889042e-002	-1.08928890e+000
1.50000000e-001	-1.02966787e-001	-1.10296679e+000
1.60000000e-001	-1.17615358e-001	-1.11761536e+000
1.70000000e-001	-1.33233155e-001	-1.13323315e+000
1.80000000e-001	-1.49818616e-001	-1.14981862e+000
1.90000000e-001	-1.67370084e-001	-1.16737008e+000
2.00000000e-001	-1.85885806e-001	-1.18588581e+000
2.10000000e-001	-2.05363931e-001	-1.20536393e+000
2.20000000e-001	-2.25802511e-001	-1.22580251e+000
2.30000000e-001	-2.47199505e-001	-1.24719950e+000
2.40000000e-001	-2.69552774e-001	-1.26955277e+000
2.50000000e-001	-2.92860083e-001	-1.29286008e+000
2.60000000e-001	-3.17119103e-001	-1.31711910e+000
2.70000000e-001	-3.42327409e-001	-1.34232741e+000
2.80000000e-001	-3.68482482e-001	-1.36848248e+000
2.90000000e-001	-3.95581707e-001	-1.39558171e+000
3.00000000e-001	-4.23622376e-001	-1.42362238e+000
3.10000000e-001	-4.52601684e-001	-1.45260168e+000
3.20000000e-001	-4.82516737e-001	-1.48251674e+000
3.30000000e-001	-5.13364542e-001	-1.51336454e+000
3.40000000e-001	-5.45142018e-001	-1.54514202e+000
3.50000000e-001	-5.77845986e-001	-1.57784599e+000
3.60000000e-001	-6.11473177e-001	-1.61147318e+000
3.70000000e-001	-6.46020231e-001	-1.64602023e+000
3.80000000e-001	-6.81483694e-001	-1.68148369e+000
3.90000000e-001	-7.17860019e-001	-1.71786002e+000
4.00000000e-001	-7.55145572e-001	-1.75514557e+000
4.10000000e-001	-7.93336624e-001	-1.79333662e+000
4.20000000e-001	-8.32429357e-001	-1.83242936e+000
4.30000000e-001	-8.72419863e-001	-1.87241986e+000
4.40000000e-001	-9.13304145e-001	-1.91330415e+000
4.50000000e-001	-9.55078115e-001	-1.95507811e+000
4.60000000e-001	-9.97737596e-001	-1.99773760e+000
4.70000000e-001	-1.04127832e+000	-2.04127832e+000
4.80000000e-001	-1.08569595e+000	-2.08569595e+000
4.90000000e-001	-1.13098602e+000	-2.13098602e+000
5.00000000e-001	-1.17714402e+000	-2.17714402e+000
5.10000000e-001	-1.22416533e+000	-2.22416533e+000
5.20000000e-001	-1.27204526e+000	-2.27204526e+000
5.30000000e-001	-1.32077900e+000	-2.32077900e+000
5.40000000e-001	-1.37036169e+000	-2.37036169e+000
5.50000000e-001	-1.42078838e+000	-2.42078838e+000
5.60000000e-001	-1.47205402e+000	-2.47205402e+000
5.70000000e-001	-1.52415348e+000	-2.52415348e+000
5.80000000e-001	-1.57708157e+000	-2.57708157e+000
5.90000000e-001	-1.63083298e+000	-2.63083298e+000
6.00000000e-001	-1.68540234e+000	-2.68540234e+000
6.10000000e-001	-1.74078419e+000	-2.74078419e+000
6.20000000e-001	-1.79697301e+000	-2.79697301e+000
6.30000000e-001	-1.85396316e+000	-2.85396316e+000
6.40000000e-001	-1.91174896e+000	-2.91174896e+000
6.50000000e-001	-1.97032462e+000	-2.97032462e+000
6.60000000e-001	-2.02968429e+000	-3.02968429e+000
6.70000000e-001	-2.08982204e+000	-3.08982204e+000
6.80000000e-001	-2.15073185e+000	-3.15073185e+000
6.90000000e-001	-2.21240762e+000	-3.21240762e+000
7.00000000e-001	-2.27484321e+000	-3.27484321e+000
7.10000000e-001	-2.33803235e+000	-3.33803235e+000
7.20000000e-001	-2.40196874e+000	-3.40196874e+000
7.30000000e-001	-2.46664598e+000	-3.46664598e+000
7.40000000e-001	-2.53205761e+000	-3.53205761e+000
7.50000000e-001	-2.59819708e+000	-3.59819708e+000
7.60000000e-001	-2.66505778e+000	-3.66505778e+000
7.70000000e-001	-2.73263303e+000	-3.73263303e+000
7.80000000e-001	-2.80091607e+000	-3.80091607e+000
7.90000000e-001	-2.86990007e+000	-3.86990007e+000
8.00000000e-001	-2.93957814e+000	-3.93957814e+000
8.10000000e-001	-3.00994331e+000	-4.00994331e+000
8.20000000e-001	-3.08098853e+000	-4.08098853e+000
8.30000000e-001	-3.15270672e+000	-4.15270672e+000
8.40000000e-001	-3.22509070e+000	-4.22509070e+000
8.50000000e-001	-3.29813323e+000	-4.29813323e+000
8.60000000e-001	-3.37182701e+000	-4.37182701e+000
8.70000000e-001	-3.44616467e+000	-4.44616467e+000
8.80000000e-001	-3.52113877e+000	-4.52113877e+000
