#FEDEM	R7.0 30 Nov 2012 10:06:52
#PARENT	N:\Software_Testing\Regression_Tests\15_softblades_eigenmodes\test-original.fmm
#FILE 	..\..\exported_curves.asc
#USER 	kmo
#DATE 	Wed Aug 28 13:01:12 2013
#
#DESCRIPTION	Eigenvalues__Mode__1__Eigenfrequency_vs_Time	Eigenvalues__Mode__2__Eigenfrequency_vs_Time	Eigenvalues__Mode__3__Eigenfrequency_vs_Time	Eigenvalues__Mode__4__Eigenfrequency_vs_Time	Eigenvalues__Mode__5__Eigenfrequency_vs_Time	Eigenvalues__Mode__6__Eigenfrequency_vs_Time	Eigenvalues__Mode__7__Eigenfrequency_vs_Time	Eigenvalues__Mode__8__Eigenfrequency_vs_Time	Eigenvalues__Mode__9__Eigenfrequency_vs_Time	Eigenvalues__Mode_10__Eigenfrequency_vs_Time
2.80000000e+000	6.58425331e-001	6.68337941e-001	6.68922424e-001	1.06028998e+000	1.07073975e+000	1.07374954e+000	1.90501618e+000	1.91454148e+000	1.91834462e+000	3.89516973e+000
2.90000000e+000	6.58424675e-001	6.68337762e-001	6.68922246e-001	1.06029058e+000	1.07073975e+000	1.07374835e+000	1.90501976e+000	1.91455019e+000	1.91835308e+000	3.89523053e+000
3.00000000e+000	6.58423781e-001	6.68336749e-001	6.68921292e-001	1.06029356e+000	1.07074320e+000	1.07375264e+000	1.90501785e+000	1.91454458e+000	1.91834760e+000	3.89528012e+000
3.10000000e+000	6.58424199e-001	6.68337047e-001	6.68921530e-001	1.06028879e+000	1.07073772e+000	1.07374585e+000	1.90502203e+000	1.91454935e+000	1.91835248e+000	3.89515853e+000
3.20000000e+000	6.58423960e-001	6.68337286e-001	6.68921769e-001	1.06028950e+000	1.07073832e+000	1.07374609e+000	1.90501714e+000	1.91454446e+000	1.91834772e+000	3.89512825e+000
3.30000000e+000	6.58424973e-001	6.68338954e-001	6.68923438e-001	1.06028390e+000	1.07073236e+000	1.07373929e+000	1.90502107e+000	1.91454899e+000	1.91835225e+000	3.89501667e+000
3.40000000e+000	6.58425808e-001	6.68339968e-001	6.68924451e-001	1.06028223e+000	1.07073069e+000	1.07373738e+000	1.90501797e+000	1.91454399e+000	1.91834736e+000	3.89493847e+000
3.50000000e+000	6.58426523e-001	6.68341577e-001	6.68926001e-001	1.06027424e+000	1.07072198e+000	1.07372701e+000	1.90501773e+000	1.91454613e+000	1.91834962e+000	3.89471102e+000
3.60000000e+000	6.58426344e-001	6.68341041e-001	6.68925405e-001	1.06026804e+000	1.07071579e+000	1.07372081e+000	1.90501225e+000	1.91453743e+000	1.91834128e+000	3.89447689e+000
3.70000000e+000	6.58425868e-001	6.68341458e-001	6.68925822e-001	1.06026196e+000	1.07070947e+000	1.07371438e+000	1.90500915e+000	1.91453803e+000	1.91834199e+000	3.89430094e+000
3.80000000e+000	6.58425927e-001	6.68341219e-001	6.68925583e-001	1.06026316e+000	1.07071149e+000	1.07371807e+000	1.90500772e+000	1.91453469e+000	1.91833854e+000	3.89435768e+000
3.90000000e+000	6.58426344e-001	6.68341458e-001	6.68925881e-001	1.06026673e+000	1.07071531e+000	1.07372248e+000	1.90500915e+000	1.91453850e+000	1.91834211e+000	3.89449024e+000
4.00000000e+000	6.58425987e-001	6.68340325e-001	6.68924749e-001	1.06027162e+000	1.07072079e+000	1.07372904e+000	1.90501034e+000	1.91453743e+000	1.91834080e+000	3.89464879e+000
4.10000000e+000	6.58425510e-001	6.68339252e-001	6.68923736e-001	1.06027520e+000	1.07072449e+000	1.07373321e+000	1.90501201e+000	1.91453922e+000	1.91834259e+000	3.89474463e+000
4.20000000e+000	6.58424735e-001	6.68338299e-001	6.68922782e-001	1.06028044e+000	1.07072973e+000	1.07373846e+000	1.90501225e+000	1.91454017e+000	1.91834342e+000	3.89488506e+000
4.30000000e+000	6.58424795e-001	6.68337703e-001	6.68922186e-001	1.06028450e+000	1.07073414e+000	1.07374370e+000	1.90501606e+000	1.91454232e+000	1.91834545e+000	3.89502907e+000
4.40000000e+000	6.58424497e-001	6.68337524e-001	6.68922007e-001	1.06028867e+000	1.07073808e+000	1.07374692e+000	1.90501678e+000	1.91454506e+000	1.91834807e+000	3.89514828e+000
4.50000000e+000	6.58424258e-001	6.68337345e-001	6.68921828e-001	1.06028962e+000	1.07073915e+000	1.07374811e+000	1.90501893e+000	1.91454554e+000	1.91834855e+000	3.89518714e+000
4.60000000e+000	6.58424258e-001	6.68338001e-001	6.68922424e-001	1.06028831e+000	1.07073748e+000	1.07374561e+000	1.90501964e+000	1.91454816e+000	1.91835129e+000	3.89514041e+000
4.70000000e+000	6.58424020e-001	6.68338239e-001	6.68922663e-001	1.06028700e+000	1.07073557e+000	1.07374275e+000	1.90501690e+000	1.91454649e+000	1.91834962e+000	3.89507532e+000
4.80000000e+000	6.58424735e-001	6.68339074e-001	6.68923497e-001	1.06028259e+000	1.07073116e+000	1.07373810e+000	1.90501952e+000	1.91454720e+000	1.91835058e+000	3.89496160e+000
4.90000000e+000	6.58424854e-001	6.68339729e-001	6.68924153e-001	1.06028104e+000	1.07072914e+000	1.07373512e+000	1.90501606e+000	1.91454458e+000	1.91834795e+000	3.89489508e+000
5.00000000e+000	6.58425748e-001	6.68340385e-001	6.68924868e-001	1.06027603e+000	1.07072401e+000	1.07372975e+000	1.90501761e+000	1.91454375e+000	1.91834724e+000	3.89476395e+000
5.10000000e+000	6.58425808e-001	6.68340504e-001	6.68924928e-001	1.06027257e+000	1.07072031e+000	1.07372546e+000	1.90501368e+000	1.91453993e+000	1.91834354e+000	3.89463091e+000
5.20000000e+000	6.58425689e-001	6.68340325e-001	6.68924749e-001	1.06026769e+000	1.07071555e+000	1.07372081e+000	1.90501213e+000	1.91453815e+000	1.91834188e+000	3.89449286e+000
5.30000000e+000	6.58425450e-001	6.68340266e-001	6.68924689e-001	1.06026721e+000	1.07071543e+000	1.07372189e+000	1.90500939e+000	1.91453648e+000	1.91834021e+000	3.89447474e+000
5.40000000e+000	6.58425510e-001	6.68340504e-001	6.68924928e-001	1.06026912e+000	1.07071781e+000	1.07372510e+000	1.90500987e+000	1.91453874e+000	1.91834235e+000	3.89456081e+000
5.50000000e+000	6.58425689e-001	6.68340027e-001	6.68924451e-001	1.06027317e+000	1.07072246e+000	1.07373106e+000	1.90501142e+000	1.91453886e+000	1.91834235e+000	3.89469457e+000
5.60000000e+000	6.58425391e-001	6.68339610e-001	6.68924034e-001	1.06027675e+000	1.07072604e+000	1.07373464e+000	1.90501249e+000	1.91454148e+000	1.91834474e+000	3.89480114e+000
5.70000000e+000	6.58424854e-001	6.68338537e-001	6.68922961e-001	1.06028008e+000	1.07072961e+000	1.07373869e+000	1.90501344e+000	1.91454077e+000	1.91834402e+000	3.89489508e+000
5.80000000e+000	6.58424616e-001	6.68338060e-001	6.68922484e-001	1.06028295e+000	1.07073236e+000	1.07374120e+000	1.90501451e+000	1.91454303e+000	1.91834617e+000	3.89497399e+000
5.90000000e+000	6.58424437e-001	6.68337464e-001	6.68922007e-001	1.06028533e+000	1.07073498e+000	1.07374430e+000	1.90501666e+000	1.91454279e+000	1.91834593e+000	3.89506078e+000
6.00000000e+000	6.58424199e-001	6.68337464e-001	6.68922007e-001	1.06028724e+000	1.07073641e+000	1.07374489e+000	1.90501642e+000	1.91454458e+000	1.91834760e+000	3.89510655e+000
6.10000000e+000	6.58424258e-001	6.68337703e-001	6.68922246e-001	1.06028652e+000	1.07073581e+000	1.07374430e+000	1.90501881e+000	1.91454470e+000	1.91834795e+000	3.89509463e+000
6.20000000e+000	6.58424139e-001	6.68338239e-001	6.68922722e-001	1.06028545e+000	1.07073402e+000	1.07374096e+000	1.90501666e+000	1.91454554e+000	1.91834879e+000	3.89503598e+000
6.30000000e+000	6.58424497e-001	6.68338895e-001	6.68923318e-001	1.06028211e+000	1.07073069e+000	1.07373750e+000	1.90501821e+000	1.91454518e+000	1.91834855e+000	3.89494228e+000
6.40000000e+000	6.58424497e-001	6.68339610e-001	6.68924034e-001	1.06027997e+000	1.07072806e+000	1.07373381e+000	1.90501559e+000	1.91454482e+000	1.91834819e+000	3.89486337e+000
6.50000000e+000	6.58425093e-001	6.68340266e-001	6.68924630e-001	1.06027687e+000	1.07072496e+000	1.07373095e+000	1.90501654e+000	1.91454375e+000	1.91834724e+000	3.89478230e+000
6.60000000e+000	6.58425272e-001	6.68340504e-001	6.68924928e-001	1.06027472e+000	1.07072258e+000	1.07372797e+000	1.90501404e+000	1.91454220e+000	1.91834581e+000	3.89470911e+000
6.70000000e+000	6.58425570e-001	6.68340325e-001	6.68924749e-001	1.06027174e+000	1.07071984e+000	1.07372570e+000	1.90501380e+000	1.91454029e+000	1.91834390e+000	3.89462447e+000
6.80000000e+000	6.58425212e-001	6.68340027e-001	6.68924391e-001	1.06027102e+000	1.07071924e+000	1.07372534e+000	1.90501094e+000	1.91453874e+000	1.91834235e+000	3.89459610e+000
6.90000000e+000	6.58425272e-001	6.68339670e-001	6.68924093e-001	1.06027138e+000	1.07072020e+000	1.07372761e+000	1.90501142e+000	1.91453850e+000	1.91834211e+000	3.89462638e+000
7.00000000e+000	6.58425272e-001	6.68339372e-001	6.68923855e-001	1.06027424e+000	1.07072341e+000	1.07373166e+000	1.90501177e+000	1.91453910e+000	1.91834247e+000	3.89472103e+000
7.10000000e+000	6.58425152e-001	6.68338954e-001	6.68923438e-001	1.06027710e+000	1.07072651e+000	1.07373548e+000	1.90501273e+000	1.91454017e+000	1.91834354e+000	3.89481926e+000
7.20000000e+000	6.58425033e-001	6.68338537e-001	6.68923020e-001	1.06027973e+000	1.07072926e+000	1.07373834e+000	1.90501404e+000	1.91454124e+000	1.91834438e+000	3.89489388e+000
7.30000000e+000	6.58424616e-001	6.68338180e-001	6.68922663e-001	1.06028211e+000	1.07073140e+000	1.07374024e+000	1.90501404e+000	1.91454256e+000	1.91834569e+000	3.89495373e+000
7.40000000e+000	6.58424556e-001	6.68338060e-001	6.68922544e-001	1.06028342e+000	1.07073283e+000	1.07374179e+000	1.90501606e+000	1.91454363e+000	1.91834676e+000	3.89499760e+000
7.50000000e+000	6.58424199e-001	6.68338180e-001	6.68922603e-001	1.06028497e+000	1.07073414e+000	1.07374251e+000	1.90501571e+000	1.91454482e+000	1.91834795e+000	3.89503956e+000
7.60000000e+000	6.58424318e-001	6.68338299e-001	6.68922722e-001	1.06028485e+000	1.07073402e+000	1.07374215e+000	1.90501714e+000	1.91454494e+000	1.91834819e+000	3.89504147e+000
7.70000000e+000	6.58424377e-001	6.68338597e-001	6.68923020e-001	1.06028414e+000	1.07073283e+000	1.07374001e+000	1.90501690e+000	1.91454518e+000	1.91834843e+000	3.89500523e+000
7.80000000e+000	6.58424497e-001	6.68338776e-001	6.68923199e-001	1.06028199e+000	1.07073045e+000	1.07373714e+000	1.90501714e+000	1.91454422e+000	1.91834760e+000	3.89493418e+000
7.90000000e+000	6.58424616e-001	6.68339133e-001	6.68923557e-001	1.06027973e+000	1.07072783e+000	1.07373381e+000	1.90501606e+000	1.91454351e+000	1.91834700e+000	3.89485717e+000
8.00000000e+000	6.58424795e-001	6.68339431e-001	6.68923914e-001	1.06027746e+000	1.07072556e+000	1.07373142e+000	1.90501571e+000	1.91454232e+000	1.91834581e+000	3.89479542e+000
8.10000000e+000	6.58425033e-001	6.68339789e-001	6.68924272e-001	1.06027579e+000	1.07072377e+000	1.07372963e+000	1.90501451e+000	1.91454184e+000	1.91834533e+000	3.89474535e+000
8.20000000e+000	6.58425212e-001	6.68339968e-001	6.68924391e-001	1.06027424e+000	1.07072246e+000	1.07372856e+000	1.90501392e+000	1.91454101e+000	1.91834462e+000	3.89470601e+000
8.30000000e+000	6.58425152e-001	6.68339968e-001	6.68924391e-001	1.06027341e+000	1.07072186e+000	1.07372832e+000	1.90501273e+000	1.91454065e+000	1.91834414e+000	3.89467978e+000
8.40000000e+000	6.58425152e-001	6.68339789e-001	6.68924153e-001	1.06027365e+000	1.07072234e+000	1.07372963e+000	1.90501249e+000	1.91454041e+000	1.91834390e+000	3.89469218e+000
8.50000000e+000	6.58424973e-001	6.68339491e-001	6.68923914e-001	1.06027532e+000	1.07072437e+000	1.07373226e+000	1.90501189e+000	1.91454077e+000	1.91834414e+000	3.89474869e+000
8.60000000e+000	6.58425093e-001	6.68339074e-001	6.68923497e-001	1.06027722e+000	1.07072663e+000	1.07373548e+000	1.90501356e+000	1.91454089e+000	1.91834426e+000	3.89482069e+000
8.70000000e+000	6.58424854e-001	6.68338537e-001	6.68923020e-001	1.06027997e+000	1.07072926e+000	1.07373798e+000	1.90501297e+000	1.91454124e+000	1.91834450e+000	3.89489341e+000
8.80000000e+000	6.58424914e-001	6.68338060e-001	6.68922544e-001	1.06028104e+000	1.07073045e+000	1.07373953e+000	1.90501535e+000	1.91454148e+000	1.91834474e+000	3.89493251e+000
8.90000000e+000	6.58424437e-001	6.68337882e-001	6.68922424e-001	1.06028271e+000	1.07073188e+000	1.07374036e+000	1.90501451e+000	1.91454232e+000	1.91834545e+000	3.89496756e+000
9.00000000e+000	6.58424556e-001	6.68337941e-001	6.68922424e-001	1.06028271e+000	1.07073200e+000	1.07374060e+000	1.90501654e+000	1.91454303e+000	1.91834629e+000	3.89498210e+000
9.10000000e+000	6.58424377e-001	6.68338239e-001	6.68922722e-001	1.06028366e+000	1.07073247e+000	1.07374024e+000	1.90501547e+000	1.91454399e+000	1.91834712e+000	3.89499283e+000
9.20000000e+000	6.58424556e-001	6.68338656e-001	6.68923140e-001	1.06028259e+000	1.07073140e+000	1.07373893e+000	1.90501702e+000	1.91454458e+000	1.91834784e+000	3.89496851e+000
9.30000000e+000	6.58424497e-001	6.68339133e-001	6.68923557e-001	1.06028163e+000	1.07073009e+000	1.07373667e+000	1.90501618e+000	1.91454470e+000	1.91834807e+000	3.89492488e+000
9.40000000e+000	6.58424616e-001	6.68339431e-001	6.68923855e-001	1.06027973e+000	1.07072794e+000	1.07373416e+000	1.90501618e+000	1.91454422e+000	1.91834760e+000	3.89486384e+000
9.50000000e+000	6.58424735e-001	6.68339550e-001	6.68923974e-001	1.06027794e+000	1.07072616e+000	1.07373202e+000	1.90501547e+000	1.91454315e+000	1.91834664e+000	3.89480877e+000
9.60000000e+000	6.58424795e-001	6.68339610e-001	6.68924034e-001	1.06027675e+000	1.07072484e+000	1.07373083e+000	1.90501451e+000	1.91454208e+000	1.91834557e+000	3.89477348e+000
9.70000000e+000	6.58424973e-001	6.68339550e-001	6.68923974e-001	1.06027567e+000	1.07072401e+000	1.07373035e+000	1.90501416e+000	1.91454113e+000	1.91834462e+000	3.89474916e+000
9.80000000e+000	6.58425033e-001	6.68339372e-001	6.68923855e-001	1.06027532e+000	1.07072377e+000	1.07373047e+000	1.90501344e+000	1.91454041e+000	1.91834390e+000	3.89473891e+000
9.90000000e+000	6.58425093e-001	6.68339193e-001	6.68923676e-001	1.06027532e+000	1.07072401e+000	1.07373130e+000	1.90501344e+000	1.91454017e+000	1.91834366e+000	3.89474440e+000
1.00000000e+001	6.58424973e-001	6.68339074e-001	6.68923557e-001	1.06027627e+000	1.07072520e+000	1.07373309e+000	1.90501273e+000	1.91454065e+000	1.91834390e+000	3.89477706e+000
