#FEDEM	R8.1.3 (build 1) 10 feb. 2026 07:25:55
#PARENT	/home/kmo/FEDEM/fedem-solvers/solverTests/TimeDomain/CorotatedLoad/CorotatedLoad.fmm
#FILE 	../../exported_curves.asc
#USER 	(none)
#DATE 	Fri Feb 13 17:27:45 2026
#
#DESCRIPTION	Triad__8___Velocity__X_vs_Time	Triad__8___Velocity__Y_vs_Time
0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e-02	-1.22549683e-02	-6.46574348e-02
2.00000000e-02	-5.93094192e-02	-1.99763522e-01
3.00000000e-02	-1.40830681e-01	-3.65503073e-01
4.00000000e-02	-2.33446449e-01	-5.39443851e-01
5.00000000e-02	-3.25150013e-01	-7.12514937e-01
6.00000000e-02	-4.17906165e-01	-8.85773122e-01
7.00000000e-02	-5.09540200e-01	-1.05768049e+00
8.00000000e-02	-5.94365716e-01	-1.22437310e+00
9.00000000e-02	-6.70580029e-01	-1.38449609e+00
1.00000000e-01	-7.38271058e-01	-1.53794348e+00
1.10000000e-01	-7.96038270e-01	-1.68356276e+00
1.20000000e-01	-8.42262328e-01	-1.81999922e+00
1.30000000e-01	-8.76375198e-01	-1.94663310e+00
1.40000000e-01	-8.98000598e-01	-2.06296945e+00
1.50000000e-01	-9.06508088e-01	-2.16828680e+00
1.60000000e-01	-9.01441336e-01	-2.26197219e+00
1.70000000e-01	-8.82661343e-01	-2.34365249e+00
1.80000000e-01	-8.50112677e-01	-2.41299939e+00
1.90000000e-01	-8.03799093e-01	-2.46970940e+00
2.00000000e-01	-7.43885219e-01	-2.51359916e+00
2.10000000e-01	-6.70687795e-01	-2.54460549e+00
2.20000000e-01	-5.84623992e-01	-2.56273937e+00
2.30000000e-01	-4.86214042e-01	-2.56809282e+00
2.40000000e-01	-3.76096219e-01	-2.56086206e+00
2.50000000e-01	-2.55009413e-01	-2.54133558e+00
2.60000000e-01	-1.23778261e-01	-2.50988531e+00
2.70000000e-01	1.66930165e-02	-2.46696758e+00
2.80000000e-01	1.65426970e-01	-2.41312408e+00
2.90000000e-01	3.21387023e-01	-2.34897399e+00
3.00000000e-01	4.83489424e-01	-2.27520895e+00
3.10000000e-01	6.50613666e-01	-2.19258952e+00
3.20000000e-01	8.21614504e-01	-2.10193920e+00
3.30000000e-01	9.95334744e-01	-2.00413823e+00
3.40000000e-01	1.17061746e+00	-1.90011609e+00
3.50000000e-01	1.34631813e+00	-1.79084504e+00
3.60000000e-01	1.52131641e+00	-1.67733264e+00
3.70000000e-01	1.69452858e+00	-1.56061256e+00
3.80000000e-01	1.86491799e+00	-1.44173694e+00
3.90000000e-01	2.03150654e+00	-1.32176685e+00
4.00000000e-01	2.19338417e+00	-1.20176327e+00
4.10000000e-01	2.34971881e+00	-1.08277690e+00
4.20000000e-01	2.49976373e+00	-9.65838552e-01
4.30000000e-01	2.64286542e+00	-8.51949036e-01
4.40000000e-01	2.77846932e+00	-7.42068350e-01
4.50000000e-01	2.90612459e+00	-6.37105703e-01
4.60000000e-01	3.02548718e+00	-5.37908733e-01
4.70000000e-01	3.13632202e+00	-4.45253581e-01
4.80000000e-01	3.23850226e+00	-3.59834582e-01
4.90000000e-01	3.33200860e+00	-2.82254726e-01
5.00000000e-01	3.41692519e+00	-2.13016495e-01
5.10000000e-01	3.49343419e+00	-1.52513430e-01
5.20000000e-01	3.56181026e+00	-1.01022579e-01
5.30000000e-01	3.62240934e+00	-5.86979352e-02
5.40000000e-01	3.67566037e+00	-2.55652610e-02
5.50000000e-01	3.72205210e+00	-1.51830039e-03
5.60000000e-01	3.76211977e+00	1.36832772e-02
5.70000000e-01	3.79643059e+00	2.04140600e-02
5.80000000e-01	3.82556748e+00	1.91810131e-02
5.90000000e-01	3.85011411e+00	1.06193833e-02
6.00000000e-01	3.87063837e+00	-4.51371493e-03
6.10000000e-01	3.88767576e+00	-2.53480636e-02
6.20000000e-01	3.90171480e+00	-5.09114526e-02
6.30000000e-01	3.91318297e+00	-8.01430121e-02
6.40000000e-01	3.92243481e+00	-1.11908644e-01
6.50000000e-01	3.92974114e+00	-1.45018190e-01
6.60000000e-01	3.93528247e+00	-1.78244129e-01
6.70000000e-01	3.93914270e+00	-2.10341245e-01
6.80000000e-01	3.94130826e+00	-2.40067035e-01
6.90000000e-01	3.94166923e+00	-2.66202122e-01
7.00000000e-01	3.94002247e+00	-2.87570417e-01
7.10000000e-01	3.93607879e+00	-3.03058416e-01
7.20000000e-01	3.92947245e+00	-3.11633229e-01
7.30000000e-01	3.91977215e+00	-3.12359095e-01
7.40000000e-01	3.90649533e+00	-3.04411858e-01
7.50000000e-01	3.88912129e+00	-2.87091315e-01
7.60000000e-01	3.86710811e+00	-2.59831309e-01
7.70000000e-01	3.83990693e+00	-2.22207367e-01
7.80000000e-01	3.80697989e+00	-1.73941761e-01
7.90000000e-01	3.76781368e+00	-1.14906527e-01
8.00000000e-01	3.72193527e+00	-4.51238789e-02
8.10000000e-01	3.66892529e+00	3.52353975e-02
8.20000000e-01	3.60843015e+00	1.25855595e-01
8.30000000e-01	3.54017305e+00	2.26281598e-01
8.40000000e-01	3.46396255e+00	3.35925996e-01
8.50000000e-01	3.37970066e+00	4.54077721e-01
8.60000000e-01	3.28738737e+00	5.79912066e-01
8.70000000e-01	3.18712568e+00	7.12501407e-01
8.80000000e-01	3.07912207e+00	8.50827575e-01
8.90000000e-01	2.96368837e+00	9.93794143e-01
9.00000000e-01	2.84123826e+00	1.14023995e+00
9.10000000e-01	2.71228623e+00	1.28895271e+00
9.20000000e-01	2.57744145e+00	1.43868303e+00
